window_start,bin,Delta_J00,Delta_J10,Delta_J01,Delta_J11,Delta_arrival,Delta_dispatch,simplex_error,arrival_identity_error,dispatch_identity_error
2022-03-27,B1,-0.023825950644401267,-0.05317298182466722,0.053191712683137875,0.023807219785930596,0.07699893246906847,-0.02936576203873662,-1.3877787807814457e-17,0.0,0.0
2022-03-27,B2,-0.002989840156039973,0.036598468792679806,-0.004540878079626914,-0.029067750557012936,-0.03360862863663985,0.00753071823566687,-1.734723475976807e-17,0.0,0.0
2022-03-27,B3,0.08210709469534888,-0.016184249889320497,0.0003933869225910321,-0.06631623172861942,-0.06592284480602839,-0.08250048161793991,-1.734723475976807e-18,0.0,0.0
2022-03-27,B4,-0.031846787523606875,-0.014057455198288518,-0.009971528373894359,0.05587577109578974,0.04590424272189538,0.04181831589750122,-8.673617379884035e-18,0.0,0.0
2022-03-27,B5,0.018421344869308666,0.010874148475958429,0.011277741865977159,-0.040573235211244264,-0.029295493345267105,-0.029699086735285835,-1.0408340855860843e-17,0.0,0.0
2022-03-27,B6,0.029692804826494668,0.012718525873606078,0.03929190215286473,-0.08170323285296545,-0.04241133070010072,-0.06898470697935938,2.7755575615628914e-17,0.0,0.0
2022-03-27,B7,-0.014881526507378564,-0.006662811087198871,0.07008778971035978,-0.048543452115782336,0.021544337594577447,-0.05520626320298121,1.214306433183765e-17,0.0,0.0
2022-03-27,B8,-0.03404812033844293,0.039737722043224906,0.010301466753079656,-0.01599106845786164,-0.005689601704781985,0.023746653585363264,-6.938893903907228e-18,0.0,0.0
2022-03-27,B9,0.024755313849443406,-0.08012284330604168,0.059939574033703584,-0.004572044577105304,0.05536752945659828,-0.08469488788314698,8.673617379884035e-18,0.0,0.0
2022-03-27,B10,-0.02690048723933891,-0.04176321634827712,0.00709807718650286,0.0615656264011132,0.06866370358761606,0.019802410052836082,3.209238430557093e-17,0.0,0.0
2022-04-03,B1,-0.0147441953989573,0.027508140008140003,-0.04338151927437641,0.030617574665193707,-0.012763944609182704,0.05812571467333371,0.0,0.0,0.0
2022-04-03,B2,-0.03147321528258796,-0.11634555415630206,0.014752748456334614,0.1330660209825554,0.14781876943889002,0.016720466826253347,1.734723475976807e-18,0.0,0.0
2022-04-03,B3,-0.02384034050340279,-0.012313305446955967,-0.028193569094304392,0.06434721504466313,0.03615364595035874,0.052033909597707165,-1.5612511283791264e-17,0.0,0.0
2022-04-03,B4,0.0034237547549854953,0.016971041222911546,0.02371573725908477,-0.04411053323698184,-0.020394795977897066,-0.02713949201407029,-2.42861286636753e-17,0.0,0.0
2022-04-03,B5,-0.009943607477421883,0.01391437678092024,0.01567653944374094,-0.019647308747239287,-0.003970769303498347,-0.005732931966319046,1.0408340855860843e-17,0.0,0.0
2022-04-03,B6,-0.020269446158243564,-0.006021630890753701,-0.021938504066087813,0.04822958111508507,0.026291077048997254,0.04220795022433137,-1.1275702593849246e-17,0.0,0.0
2022-04-03,B7,0.04227594114212884,-0.009530928957287287,0.024709374844085218,-0.057454387028926766,-0.03274501218484155,-0.06698531598621406,5.204170427930421e-18,0.0,0.0
2022-04-03,B8,0.024717013514806256,0.008020910306115462,-0.003927663338181545,-0.028810260482740158,-0.0327379238209217,-0.020789350176624696,1.5612511283791264e-17,0.0,0.0
2022-04-03,B9,0.004422853057306841,-0.01239092956529931,0.033353084823673065,-0.025385008315680576,0.00796807650799249,-0.03777593788097988,2.0816681711721685e-17,0.0,0.0
2022-04-03,B10,-0.035041245799258436,0.007211606706305049,0.003821703601436191,0.024007935491517196,0.027829639092953388,0.031219542197822244,0.0,0.0,0.0
2022-04-10,B1,0.050089672232529386,-0.02087842712842713,-0.024659863945578234,-0.004551381158524005,-0.029211245104102238,-0.025429808286951135,1.5612511283791264e-17,0.0,0.0
2022-04-10,B2,-0.00900166316526611,0.02690067059432468,-0.02438015666576248,0.006481149236703893,-0.01789900742905859,0.03338181983102857,-1.5612511283791264e-17,0.0,0.0
2022-04-10,B3,0.0053735296518093115,-0.012144081370318605,0.08094336219336219,-0.07417281047485287,0.006770551718509321,-0.08631689184517148,2.7755575615628914e-17,0.0,0.0
2022-04-10,B4,-0.02418701238359092,-0.031261433384923376,0.04409611520806791,0.011352330560446381,0.05544844576851429,-0.019909102824476995,-6.938893903907228e-18,0.0,0.0
2022-04-10,B5,-0.014749918074726254,-0.033729635903548945,-0.05707218328701705,0.1055517372652923,0.04847955397827525,0.07182210136174336,4.85722573273506e-17,0.0,0.0
2022-04-10,B6,-0.05137213665293374,-0.02807959865984163,-0.024221008854427444,0.1036727441672028,0.07945173531277536,0.07559314550736118,-1.0408340855860843e-17,0.0,0.0
2022-04-10,B7,-0.040186911482092205,-0.005465123898858839,-0.008525530694205393,0.05417756607515643,0.04565203538095104,0.048712442176297596,-3.469446951953614e-18,0.0,0.0
2022-04-10,B8,-0.0757595085818048,-0.017574677562794308,0.03470010975803534,0.05863407638656377,0.09333418614459911,0.04105939882376946,0.0,0.0,0.0
2022-04-10,B9,0.02518156649702865,-0.03626100887592356,-0.03299964466956655,0.044079087048461446,0.011079442378894896,0.007818078172537886,-1.3877787807814457e-17,0.0,0.0
2022-04-10,B10,0.0423697914925017,0.02351756363012156,0.0077751774452281975,-0.07366253256785146,-0.06588735512262327,-0.050144968937729906,-1.734723475976807e-18,0.0,0.0
2022-04-24,B1,-0.01355178969857869,0.008525177676553822,-0.04793942041648464,0.05296603243850952,0.005026612022024875,0.06149121011506334,6.938893903907228e-18,0.0,0.0
2022-04-24,B2,0.013277164065820492,-0.004143605295942665,0.017511741191865406,-0.02664529996174324,-0.009133558769877835,-0.030788905257685906,-7.806255641895632e-18,0.0,0.0
2022-04-24,B3,-0.008440906785047586,0.073025714700101,0.030887616320687185,-0.09547242423574058,-0.06458480791505339,-0.022446709535639583,1.5612511283791264e-17,0.0,0.0
2022-04-24,B4,-0.003839547663077078,0.015563631740102328,0.01712544521368051,-0.02884952929070576,-0.01172408407702525,-0.013285897550603432,0.0,0.0,0.0
2022-04-24,B5,0.0010891529523108499,0.008406260406260406,0.012814021066652644,-0.022309434425223897,-0.009495413358571254,-0.013903174018963491,2.168404344971009e-18,0.0,0.0
2022-04-24,B6,0.01739089668931566,0.0768088680094609,-0.031096602672689617,-0.06310316202608693,-0.09419976469877654,0.013705705983373978,2.0816681711721685e-17,0.0,0.0
2022-04-24,B7,0.06445277758176413,-0.015708475187568023,-0.006109285627357916,-0.04263501676683818,-0.048744302394196096,-0.058343491954406204,5.204170427930421e-18,0.0,0.0
2022-04-24,B8,-0.041260702906744606,-0.013987713610531038,0.005057742449673289,0.050190674067602366,0.055248416517275654,0.03620296045707133,1.0408340855860843e-17,0.0,0.0
2022-04-24,B9,-0.0025123786888492754,-0.030220977279800817,0.05704338145514616,-0.024310025486496082,0.03273335596865008,-0.054531002766296896,-1.3877787807814457e-17,0.0,0.0
2022-04-24,B10,0.025922177229366773,-0.01587776591861559,-0.014441983886428329,0.004397572575677151,-0.010044411310751178,-0.011480193342938438,6.938893903907228e-18,0.0,0.0
2022-05-01,B1,0.032562377282313044,-0.04272301094475357,-0.006126378529008523,0.016287012191449037,0.010160633662440514,-0.026435998753304536,-1.3877787807814457e-17,0.0,0.0
2022-05-01,B2,-0.015980158730158737,-0.023498203185703174,0.008939754689754692,0.030538607226107226,0.03947836191586192,0.007040404040404052,6.938893903907228e-18,0.0,0.0
2022-05-01,B3,0.04577582850220646,-0.033802024746906634,0.05958582100314384,-0.07155962475844366,-0.011973803755299814,-0.10536164950535029,1.3877787807814457e-17,0.0,0.0
2022-05-01,B4,0.003451371936334343,-0.037773197423573365,0.03272147721395842,0.0016003482732805966,0.03432182548723901,-0.03617284915029277,-6.5052130349130266e-18,0.0,0.0
2022-05-01,B5,-0.03880362062180245,-0.017142150466102055,0.013951200314836683,0.04199457077306781,0.055945771087904494,0.02485242030696576,-5.204170427930421e-18,0.0,0.0
2022-05-01,B6,-0.05313508832191937,-0.07334478003077075,0.08760496262423506,0.03887490572845505,0.1264798683526901,-0.0344698743023157,-6.938893903907228e-18,0.0,0.0
2022-05-01,B7,-0.026797706611607422,-0.011828058025718121,0.008418409842697712,0.03020735479462787,0.03862576463732558,0.018379296768909748,3.8163916471489756e-17,0.0,0.0
2022-05-01,B8,0.03578626648918427,0.0044452563351767595,-0.015067838144761222,-0.025163684679599795,-0.040231522824361016,-0.020718428344423036,8.673617379884035e-18,0.0,0.0
2022-05-01,B9,0.008894765827964207,-0.005036719291105255,-0.025470040905263572,0.021611994368404636,-0.003858046536858936,0.016575275077299383,1.5612511283791264e-17,0.0,0.0
2022-05-01,B10,-0.036831507862342266,0.04164385392953168,0.010654006410256413,-0.015466352477445823,-0.004812346067189411,0.02617750145208586,5.204170427930421e-18,0.0,0.0
2022-05-08,B1,-0.04338948248982851,0.027310981982262256,0.005369025438229589,0.010709475069336664,0.016078500507566255,0.03802045705159892,-1.734723475976807e-18,0.0,0.0
2022-05-08,B2,-0.049683728036669206,-0.007613700025464736,0.007731092436974784,0.049566335625159136,0.05729742806213392,0.0419526355996944,-2.2551405187698492e-17,0.0,0.0
2022-05-08,B3,-0.016109861735798765,0.05561129067500882,-0.04478112134408986,0.005279692404879793,-0.03950142893921007,0.06089098307988861,-1.3010426069826053e-17,0.0,0.0
2022-05-08,B4,0.012918669286425478,0.04764110241797869,-0.050598911178031517,-0.009960860526372645,-0.06055977170440416,0.03768024189160604,6.938893903907228e-18,0.0,0.0
2022-05-08,B5,0.007193652212449204,0.07378528426460756,-0.0158158101297199,-0.06516312634733686,-0.08097893647705676,0.008622157917270709,1.214306433183765e-17,0.0,0.0
2022-05-08,B6,0.04841102925624299,0.07838394998118609,-0.08218752595531531,-0.04460745328211372,-0.12679497923742902,0.033776496699072366,4.85722573273506e-17,0.0,0.0
2022-05-08,B7,0.0114976189086861,0.014052533617751007,0.04282727958617287,-0.06837743211260998,-0.02555015252643711,-0.05432489849485897,-1.734723475976807e-18,0.0,0.0
2022-05-08,B8,-0.03245923728049176,0.020238813534231147,0.026389881919618677,-0.014169458173358079,0.012220423746260598,0.006069355360873068,-1.214306433183765e-17,0.0,0.0
2022-05-08,B9,-0.0138652858913082,-0.010081430341653392,0.010789520269074173,0.013157195963887413,0.023946716232961587,0.0030757656222340207,-6.938893903907228e-18,0.0,0.0
2022-05-08,B10,0.01719330994161026,-0.048913160360839945,0.02636844032572675,0.005351410093502895,0.031719850419229645,-0.04356175026733705,-4.0766001685454967e-17,0.0,0.0
2022-05-15,B1,0.06354443595620067,0.01611153552330023,0.08638757321110263,-0.16604354469060356,-0.07965597147950093,-0.14993200916730334,-3.122502256758253e-17,0.0,0.0
2022-05-15,B2,0.10388438797569619,0.08616856706847928,0.1381490078548902,-0.3282019628990655,-0.1900529550441753,-0.24203339583058622,1.6653345369377348e-16,0.0,0.0
2022-05-15,B3,0.07096399316548573,-0.017083234620548057,0.1688509113882248,-0.2227316699331625,-0.05388075854493771,-0.23981490455371057,-3.8163916471489756e-17,0.0,0.0
2022-05-15,B4,-0.009033134448626476,-0.011898292938895688,0.18142015831936167,-0.16048873093183952,0.020931427387522156,-0.1723870238707352,-8.673617379884035e-18,0.0,0.0
2022-05-15,B5,0.021998198733473,-0.0740988395849574,0.20012975699493585,-0.14802911614345146,0.05210064085148439,-0.22212795572840888,-1.3877787807814457e-17,0.0,0.0
2022-05-15,B6,0.01356210260816093,-0.040535042669767526,0.06637438610226258,-0.039401446040655985,0.026972940061606596,-0.07993648871042351,0.0,0.0,0.0
2022-05-15,B7,-0.016449561119778102,0.008135536947951341,0.003372242140271299,0.004941782031555474,0.008314024171826773,0.013077318979506815,1.214306433183765e-17,0.0,0.0
2022-05-15,B8,0.019791420888592627,0.06140527378761173,0.0032199366894566763,-0.08441663136566104,-0.08119669467620436,-0.023011357578049306,-2.6020852139652106e-18,0.0,0.0
2022-05-15,B9,0.01814273297324145,0.00710878104945901,0.02664661139237411,-0.05189812541507456,-0.025251514022700452,-0.044789344365615553,8.673617379884035e-18,0.0,0.0
2022-05-15,B10,0.04140124660285951,0.00257586947103076,0.01262131237937689,-0.056598428453267145,-0.04397711607389025,-0.05402255898223639,1.3010426069826053e-17,0.0,0.0
2022-05-22,B1,-0.04378367435921392,-0.03239278706904606,-0.04434348624996105,0.1205199476782211,0.07617646142826005,0.08812716060917505,7.632783294297951e-17,0.0,0.0
2022-05-22,B2,-0.11427730835329568,-0.06873957755477504,-0.12527544110613598,0.3082923270142067,0.18301688590807075,0.23955274945943167,2.7755575615628914e-17,0.0,0.0
2022-05-22,B3,-0.017271686948248356,0.0273141793131498,-0.18249969132776273,0.17245719896286132,-0.0100424923649014,0.19977137827601113,4.163336342344337e-17,0.0,0.0
2022-05-22,B4,0.03457790666124,0.05216609008275674,-0.1481186406186406,0.06137464387464387,-0.08674399674399674,0.11354073395740061,0.0,0.0,0.0
2022-05-22,B5,0.07140765766322271,0.05924112842626624,-0.2561833347662656,0.1255345486767766,-0.130648786089489,0.18477567710304285,-3.469446951953614e-17,0.0,0.0
2022-05-22,B6,0.016088458344660217,0.06475828886723566,-0.039427043405249516,-0.04141970380664637,-0.08084674721189589,0.023338585060589286,-1.3877787807814457e-17,0.0,0.0
2022-05-22,B7,0.022024520049184215,0.012951047826625896,-0.0018145661869511196,-0.03316100168885899,-0.03497556787581011,-0.020209953862233097,-1.734723475976807e-18,0.0,0.0
2022-05-22,B8,0.10192692380140145,-0.021954264698289434,0.008398291496235678,-0.08837095059934773,-0.07997265910311205,-0.11032521529763717,-3.642919299551295e-17,0.0,0.0
2022-05-22,B9,0.023425127162297187,-0.010598259258083269,-0.034110702664168865,0.02128383475995497,-0.012826867904213897,0.0106855755018717,2.0816681711721685e-17,0.0,0.0
2022-05-22,B10,-0.019552736611560147,-0.0008137702255349259,0.00042340542340542657,0.019943101413689643,0.02036650683709507,0.019129331188154717,-3.903127820947816e-18,0.0,0.0
2022-05-29,B1,0.004581088984129865,-0.007730830568567347,0.013023155807303368,-0.009873414222865874,0.0031497415844374942,-0.017604244791433223,1.214306433183765e-17,0.0,0.0
2022-05-29,B2,-0.011389449758029822,0.03659939841964011,0.08049777932708449,-0.1057077279886948,-0.025209948661610304,-0.06910832956905469,-1.3877787807814457e-17,0.0,0.0
2022-05-29,B3,-0.07728524843218573,-0.036266081083756674,0.09854849060884625,0.015002838907096135,0.11355132951594239,-0.02126324217666054,-1.734723475976807e-17,0.0,0.0
2022-05-29,B4,-0.016247584614931553,-0.03666813749904129,0.008685648656494134,0.044230073457478696,0.05291572211397283,0.007561935958437405,-1.3877787807814457e-17,0.0,0.0
2022-05-29,B5,-0.0655351596893644,-0.0005693104935676301,0.0182562210237487,0.047848249159183315,0.06610447018293202,0.04727893866561569,-9.324138683375338e-18,0.0,0.0
2022-05-29,B6,-0.00019143709075059847,-0.03619349115725927,-0.02583345532620895,0.062218383574218834,0.03638492824800989,0.026024892416959565,1.6046192152785466e-17,0.0,0.0
2022-05-29,B7,0.011308411907726981,0.004576513668979421,-0.03985812133072406,0.023973195754017677,-0.015884925576706385,0.0285497094229971,1.734723475976807e-17,0.0,0.0
2022-05-29,B8,-0.06233926689326937,0.02155999739154135,-0.04984038987468422,0.09061965937641224,0.04077926950172802,0.11217965676795359,-3.469446951953614e-18,0.0,0.0
2022-05-29,B9,0.03633569566783258,0.0018762857020772662,0.03246561796106726,-0.07067759933097711,-0.03821198136990985,-0.06880131362889985,-3.469446951953614e-18,0.0,0.0
2022-05-29,B10,0.02096110250097245,0.08020633656149019,-0.0436516087979963,-0.05751583026446635,-0.10116743906246264,0.022690506297023842,-1.0408340855860843e-17,0.0,0.0
2022-06-05,B1,0.07739314325521222,-0.07151316116833357,-0.011480071652485452,0.005600089565606816,-0.005879982086878637,-0.06591307160272676,1.214306433183765e-17,0.0,0.0
2022-06-05,B2,-0.0014181131373980178,-0.10265779697853014,-0.04624936596269254,0.15032527607862067,0.10407591011592814,0.04766747910009053,-2.3418766925686896e-17,0.0,0.0
2022-06-05,B3,-0.0324988028373156,-0.06814944674267649,-0.019526123771406785,0.12017437335139888,0.1006482495799921,0.05202492660872239,6.938893903907228e-18,0.0,0.0
2022-06-05,B4,-0.009676353517232566,-0.06435869291536839,-0.0008110087753180955,0.07484605520791902,0.07403504643260093,0.010487362292550637,-2.5153490401663703e-17,0.0,0.0
2022-06-05,B5,-0.02151634366483721,-0.03239991118398579,0.045334881920247774,0.008581372928575233,0.05391625484882301,-0.023818538255410554,8.673617379884035e-18,0.0,0.0
2022-06-05,B6,-0.039815807967981884,0.004679304244521641,-0.0023763682459334635,0.037512871969393714,0.03513650372346025,0.042192176213915356,8.239936510889834e-18,0.0,0.0
2022-06-05,B7,-0.039609440267335,-0.015318057047380353,0.06687701396348014,-0.011949516648764764,0.05492749731471538,-0.027267573696145117,2.7755575615628914e-17,0.0,0.0
2022-06-05,B8,-0.060447009131219635,0.004215299198851833,0.030948699205278152,0.02528301072708968,0.056231709932367833,0.029498309925941515,3.122502256758253e-17,0.0,0.0
2022-06-05,B9,-0.03998681474719814,-0.021195754901825195,-0.019364572239971598,0.08054714188899495,0.061182569649023355,0.059351386987169755,1.734723475976807e-17,0.0,0.0
2022-06-05,B10,-0.0004363192878274096,-0.060327105222696874,0.012285152975408196,0.04847827153511609,0.060763424510524286,-0.011848833687580787,-8.673617379884035e-19,0.0,0.0
2022-06-12,B1,-0.06409247360826309,0.02392989291410344,-0.038153535353535356,0.07831611604769499,0.040162580694159636,0.10224600896179843,-1.3877787807814457e-17,0.0,0.0
2022-06-12,B2,-0.012024404993154995,0.05781430664243164,-0.0439896832130288,-0.0018002184362478626,-0.04578990164927666,0.056014088206183775,-1.6479873021779667e-17,0.0,0.0
2022-06-12,B3,-0.02203636097645314,0.01990344524906737,-0.018419547682220497,0.020552463409606276,0.002132915727385779,0.04045590865867364,1.0408340855860843e-17,0.0,0.0
2022-06-12,B4,-0.008796191682414585,-0.016702258893988214,0.024477826561860178,0.0010206240145426392,0.025498450576402817,-0.015681634879445575,1.734723475976807e-17,0.0,0.0
2022-06-12,B5,-0.011561494061494065,0.08033407950074617,-0.023105906439239772,-0.045666679000012374,-0.06877258543925215,0.034667400500733796,-4.163336342344337e-17,0.0,0.0
2022-06-12,B6,0.025174650746079323,-0.04823848373848373,0.009787157287157289,0.013276675705247137,0.023063832992404425,-0.03496180803323659,1.734723475976807e-17,0.0,0.0
2022-06-12,B7,0.04405726477918992,0.03565478533011001,-0.1012875122500791,0.021575462140779163,-0.07971205010929994,0.05723024747088917,-1.3877787807814457e-17,0.0,0.0
2022-06-12,B8,-0.030213653804158254,0.02653885432075343,-0.02757171117705242,0.03124651066045725,0.0036747994834048295,0.05778536498121068,6.938893903907228e-18,0.0,0.0
2022-06-12,B9,-0.03217743528946849,-0.02835078706448001,-0.029259698346835273,0.08978792070078376,0.06052822235394849,0.06143713363630375,-1.3877787807814457e-17,0.0,0.0
2022-06-12,B10,-0.005896774975389741,0.05494358747644896,-0.053941011802488045,0.004894199301428818,-0.04904681250105923,0.05983778677787778,-9.540979117872439e-18,0.0,0.0
2022-06-19,B1,0.00944710222727465,-0.07587812092122437,0.04765325670498084,0.01877776198896887,0.06643101869394971,-0.0571003589322555,-6.938893903907228e-18,0.0,0.0
2022-06-19,B2,-0.03087072576740966,0.02350710307300876,0.02645509057773681,-0.0190914678833359,0.007363622694400912,0.004415635189672862,1.3877787807814457e-17,0.0,0.0
2022-06-19,B3,0.007638341485434009,-0.009334492144339346,0.023816934810143634,-0.022120784151238304,0.00169615065890533,-0.03145527629557765,-6.938893903907228e-18,0.0,0.0
2022-06-19,B4,0.01273197816676077,-0.0021453298051763506,0.04571384284939271,-0.05630049121097715,-0.01058664836158444,-0.0584458210161535,-2.0816681711721685e-17,0.0,0.0
2022-06-19,B5,-0.0138990268990269,-0.03409768009768009,-0.04795545195545195,0.09595215895215896,0.04799670699670701,0.06185447885447887,1.734723475976807e-17,0.0,0.0
2022-06-19,B6,-0.00927122732069859,0.012769119003589638,-0.007802986942032653,0.004305095259141591,-0.0034978916828910618,0.01707421426273123,-1.3010426069826053e-17,0.0,0.0
2022-06-19,B7,0.033704151986341024,-0.0443276369667282,0.009671073680361589,0.0009524113000255741,0.010623484980387163,-0.04337522566670263,-1.3877787807814457e-17,0.0,0.0
2022-06-19,B8,0.06054566825980656,0.0036665108388534663,0.041419862291895315,-0.10563204139055526,-0.06421217909865995,-0.1019655305517018,7.892991815694472e-17,0.0,0.0
2022-06-19,B9,0.10857057061990646,0.010027023191159817,0.10297757095669811,-0.22157516476776434,-0.11859759381106623,-0.21154814157660454,5.204170427930421e-17,0.0,0.0
2022-06-19,B10,0.061993718447724354,-0.04885897979369789,0.24505568615360895,-0.25819042480763554,-0.01313473865402659,-0.30704940460133345,-1.249000902703301e-16,0.0,0.0
2022-06-26,B1,-0.035927845816734715,0.06644029632918523,-0.05189829512051735,0.021385844608066824,-0.030512450512450526,0.08782614093725205,-1.0408340855860843e-17,0.0,0.0
2022-06-26,B2,0.07932245047426449,-0.017785161396468196,0.018100504442526283,-0.0796377935203226,-0.06153728907779632,-0.0974229549167908,-2.42861286636753e-17,0.0,0.0
2022-06-26,B3,0.053643131062485916,0.030971671697478144,0.07028990274958018,-0.15490470550954424,-0.08461480275996407,-0.1239330338120661,-6.938893903907228e-18,0.0,0.0
2022-06-26,B4,0.07029921044582632,-0.006184056316940799,-0.017802876163524647,-0.04631227796536089,-0.06411515412888553,-0.05249633428230169,-1.3010426069826053e-17,0.0,0.0
2022-06-26,B5,0.00270270270270271,0.03543299793299794,0.03570551070551071,-0.07384121134121134,-0.03813570063570063,-0.038408213408213404,1.3877787807814457e-17,0.0,0.0
2022-06-26,B6,0.03712415581716494,-0.0036930732219486078,0.05717421720461235,-0.09060529979982865,-0.0334310825952163,-0.09429837302177725,3.0357660829594124e-17,0.0,0.0
2022-06-26,B7,-0.03381548613777592,-0.07440983389295404,0.1013514862854347,0.006873833745295264,0.10822532003072996,-0.06753600014765877,-1.734723475976807e-18,0.0,0.0
2022-06-26,B8,-0.05130635631074613,-0.02778854644526286,0.013506476939312763,0.06558842581669622,0.07909490275600897,0.03779987937143336,-6.938893903907228e-18,0.0,0.0
2022-06-26,B9,-0.14563659500368364,0.05013060076351217,0.03639407943205411,0.05911191480811732,0.09550599424017142,0.10924251557162948,-4.85722573273506e-17,0.0,0.0
2022-06-26,B10,-0.0338122227058047,0.04238142950391488,-0.21988799171534051,0.2113187849172303,-0.008569206798110213,0.2537002144211452,-3.469446951953614e-17,0.0,0.0
2022-07-10,B1,-0.036413582977050475,0.044425304084746806,-0.06339043309631545,0.055378711988619114,-0.008011721107696337,0.09980401607336592,-6.938893903907228e-18,0.0,0.0
2022-07-10,B2,-0.039061534940516916,0.061615460966548116,-0.047726477129814406,0.025172551103783202,-0.022553926026031203,0.08678801207033132,-3.469446951953614e-18,0.0,0.0
2022-07-10,B3,-0.009803089595333363,-0.04614508759938122,-0.0003808497852819219,0.05632902697999651,0.05594817719471459,0.010183939380615292,6.938893903907228e-18,0.0,0.0
2022-07-10,B4,0.0010130255456775967,-0.006140928392922402,0.033773998311635405,-0.02864609546439058,0.005127902847244823,-0.034787023857312985,1.8214596497756474e-17,0.0,0.0
2022-07-10,B5,-0.09117485232593148,0.021174748512878008,0.023077641782677752,0.04692246203037571,0.07000010381305347,0.06809721054325371,-1.0408340855860843e-17,0.0,0.0
2022-07-10,B6,0.05633132182310558,0.03078814691698712,-0.033255771377943326,-0.053863697362149354,-0.08711946874009269,-0.023075550445162234,2.0816681711721685e-17,0.0,0.0
2022-07-10,B7,0.056685110189292794,0.11464742127503123,-0.02164758377383119,-0.14968494769049287,-0.17133253146432406,-0.03503752641546164,-3.469446951953614e-17,0.0,0.0
2022-07-10,B8,-0.04492131177471674,0.06168657653370817,0.012376956691683039,-0.029142221450674532,-0.016765264758991493,0.03254435508303363,-6.591949208711867e-17,0.0,0.0
2022-07-10,B9,0.010200831171022929,0.09535517643548781,-0.04021113793280112,-0.0653448696737096,-0.10555600760651072,0.03001030676177821,1.734723475976807e-17,0.0,0.0
2022-07-10,B10,-0.027455774943361825,-0.02778666219579824,-0.026809022065086743,0.08205145920424681,0.055242437139160064,0.054264797008448565,0.0,0.0,0.0
2022-07-17,B1,0.02043843191033448,-0.04513521479429244,-0.008042900212054371,0.03273968309601231,0.024696782883957935,-0.01239553169828013,-1.9081958235744878e-17,0.0,0.0
2022-07-17,B2,0.08038146064461854,-0.00924549311966811,-0.00019193174337868565,-0.07094403578157178,-0.07113596752495047,-0.0801895289012399,-3.599551212651875e-17,0.0,0.0
2022-07-17,B3,-0.013188330604060942,0.017490312434132658,-0.02163894158276181,0.01733695975269009,-0.0043019818300717196,0.034827272186822744,-3.469446951953614e-18,0.0,0.0
2022-07-17,B4,-0.039502791820254464,0.029482078004607868,0.03194312300113139,-0.021922409185484774,0.010020713815646617,0.007559668819123094,2.0816681711721685e-17,0.0,0.0
2022-07-17,B5,-0.017157785983696924,-0.01890104946785108,0.047027578808955334,-0.010968743357407332,0.036058835451548005,-0.029869792825258413,-3.469446951953614e-18,0.0,0.0
2022-07-17,B6,-0.037777810176287334,0.008008055818969524,-0.00477087421884376,0.034540628576161574,0.029769754357317813,0.0425486843951311,3.469446951953614e-18,0.0,0.0
2022-07-17,B7,-0.09931560288703152,-0.06492508992508993,-0.018557568557568557,0.18279826136969,0.16424069281212145,0.11787317144460006,-1.3877787807814457e-17,0.0,0.0
2022-07-17,B8,-0.016712160836874806,0.019281545431431003,-0.04568476527286596,0.04311538067830976,-0.002569384594556204,0.062396926109740763,-6.938893903907228e-18,0.0,0.0
2022-07-17,B9,0.018394778428293304,-0.09692059092980755,-0.0162927702098209,0.09481858271133511,0.07852581250151422,-0.002102008218472437,-3.122502256758253e-17,0.0,0.0
2022-07-17,B10,-0.00905889766725321,0.03035617892742877,0.014711403093837259,-0.03600868435401281,-0.021297281260175552,-0.005652505426584041,6.938893903907228e-18,0.0,0.0
2022-07-24,B1,-0.008433941458632828,0.03111683698103451,-0.012638733009103379,-0.010044162513298314,-0.022682895522401693,0.021072674467736197,-1.214306433183765e-17,0.0,0.0
2022-07-24,B2,-0.06230160537718718,0.02230586142559566,0.002983137756983726,0.0370126061946078,0.03999574395159153,0.05931846762020346,3.469446951953614e-18,0.0,0.0
2022-07-24,B3,-0.010085195138415408,0.011960992882876345,-0.06051476336520535,0.05863896562074445,-0.0018757977444609011,0.0705999585036208,3.642919299551295e-17,0.0,0.0
2022-07-24,B4,0.004371037811116632,-0.05470621261974877,0.06615401369989375,-0.01581883889126161,0.050335174808632144,-0.07052505151101038,1.734723475976807e-18,0.0,0.0
2022-07-24,B5,0.007718214644001907,-0.0016681237722858547,-0.060740589575097384,0.054690498703381336,-0.006050090871716048,0.05302237493109548,4.336808689942018e-18,0.0,0.0
2022-07-24,B6,0.020331917864137607,-0.01662265110970021,0.028128248188300228,-0.03183751494273758,-0.003709266754437352,-0.04846016605243779,4.5102810375396984e-17,0.0,0.0
2022-07-24,B7,0.03146299449116351,0.00878905914117182,-0.024094997334433953,-0.01615705629790137,-0.04025205363233532,-0.007367997156729551,3.469446951953614e-18,0.0,0.0
2022-07-24,B8,-0.09239980217397424,-0.052824980927804716,-0.0011178514467988197,0.1463426345485778,0.14522478310177897,0.09351765362077308,1.734723475976807e-17,0.0,0.0
2022-07-24,B9,-0.060872933213358744,-0.037133339473765,0.023967049498964395,0.07403922318815936,0.09800627268712375,0.036905883714394364,1.3877787807814457e-17,0.0,0.0
2022-07-24,B10,0.004679269330685449,0.00968948343676013,-0.013954910578004258,-0.00041384218944132915,-0.014368752767445588,0.009275641247318802,-7.806255641895632e-18,0.0,0.0
