window_start,bin,common_support_strata,event_coverage,reference_coverage,event_record_count,reference_record_count,weight_vector_hash,schema_era,timestamp_validity
2022-05-15,B1,53,0.9174917491749175,0.859375,303,320,2a8f12a9c109220fcbd4d57f548770d5f7ea90429464188ebb0a53857c7e584f,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-15,B2,59,0.9088541666666666,0.8656330749354005,384,387,f277731d6186b823d4ee02636075e7e8ce2dd655f369bf4362df7585d44cbbf0,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-15,B3,47,0.9174917491749175,0.8786885245901639,303,305,8c567259d6a3ab587e0a8023844d8dfe99f8c4cb06768659b40ee41bf2480f37,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-15,B4,61,0.8937823834196891,0.9429223744292238,386,438,3c50854e8470893d161b19f7c4ab9286e690b9b022a6e9ec481ae77222d23db7,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-15,B5,47,0.9044943820224719,0.887719298245614,356,285,cdbee17c18b5638e8523f0208d5b6fe8ea2ced4b773151dc986eef67a5396a20,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-15,B6,65,0.9324009324009324,0.9061784897025171,429,437,b536fdd10ec475bb843f868cad2d31beaff7950011683c8f70ccdfdd36278eff,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-15,B7,55,0.8706293706293706,0.928082191780822,286,292,ece6df5262441886e2ccef83d650bc27ceca94a1af050e17bad7f09a8ef2bb2b,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-15,B8,64,0.9299516908212561,0.9179954441913439,414,439,c0be3a8392e411e24d1c65cc3ad8789d2b69144d22b370767badabdee97f0aeb,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-15,B9,55,0.8925925925925926,0.8805970149253731,270,268,9ce7d63fc621dfd7704865be4ee63a33765f5b11b1dd582f1b784291ee307de5,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-15,B10,67,0.9259259259259259,0.8711943793911007,405,427,e95fbd5a7523805bf7dc33a6d38f3eb0f8762772823dda13e96743da7c0e1f60,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-22,B1,51,0.8901960784313725,0.9174917491749175,255,303,d4a98a3457106a1d1780c3cd5d03d8d0b891c81eeec18030b41270a8ee052d29,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-22,B2,58,0.8705234159779615,0.9192708333333334,363,384,7eabcdd4061e52a90ac521b0464d49d783df8df04aa77a6930e3210fe9a9aa10,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-22,B3,49,0.8610271903323263,0.9306930693069307,331,303,5f52bfd35873008ca2a3ecc8d9242bf1108a7bff2fd1f2fa9fd1709a0f5adcd0,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-22,B4,69,0.89501312335958,0.9326424870466321,381,386,818b06d6125b75431b7abdca92b247bb5abc5e39b50c1c985573d37ed3a51513,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-22,B5,51,0.8896103896103896,0.9101123595505618,308,356,98c24d124d1b5c0deae6a8b643331d3a7c3bc79fb74030006b54c4b5aa600638,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-22,B6,63,0.9134396355353075,0.9254079254079254,439,429,a6e83a7bc272a37fc34e41cac9e81463bca618d1de203d78062c805eb389651e,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-22,B7,51,0.9433962264150944,0.8356643356643356,318,286,1ad833b54bcbd377838160c231fb4afda945fcff95c06bc142fd3fdadb4cb3ad,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-22,B8,67,0.9187192118226601,0.9323671497584541,406,414,4a7725ca4804627b19188e35334b18fe6bc19a0d4aaaca078fce3ae23fae4d5f,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-22,B9,49,0.8733333333333333,0.8407407407407408,300,270,4574363b1e75f21ff47159c2c5753265504e36105f273a617d2b2e3cd618cd58,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-22,B10,65,0.9127358490566038,0.9135802469135802,424,405,86fcd414cb8bc0f7a0866bae5990440979d807a0cee901ac31868c595c921e84,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-29,B1,53,0.8625,0.9254901960784314,320,255,2a8ee5ec81bf14ef512b97547665f3a8ac2c90d027b98afde02608d2abb3caae,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-29,B2,66,0.9416058394160584,0.9118457300275482,411,363,bc9f618317d83b73131f13f5623d2911c1cfd7ecab41970e374316a71a704895,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-29,B3,55,0.8790849673202614,0.8851963746223565,306,331,399e6ed70238fbf9a21c25b09aad7686b1f73b0772b3ce5206aa05091ca0ea9f,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-29,B4,66,0.9271356783919598,0.9002624671916011,398,381,8c881d88ca55ae974f5aeb62a5cabd75037b3422b224b71a469b78d2abf5c67e,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-29,B5,48,0.8802816901408451,0.8798701298701299,284,308,2d3887a851e155dc4fd03eced095568b20e1d53a2b052b16f20c15069b1a80f7,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-29,B6,68,0.9367396593673966,0.9430523917995444,411,439,123b5e5ae20f89045681672a86b235f0e0535d7d6ca2333c1a1fa25a75236482,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-29,B7,46,0.8952702702702703,0.9182389937106918,296,318,36ab4ffb9224eb8d41a2eb2c73bae6fd3f5f0ced12f96f7f74f238858a5b5c21,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-29,B8,68,0.9394572025052192,0.9211822660098522,479,406,9a129e510fb2455200b993efe792dcd2d76584869ec2eec9faa36e890ff23015,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-29,B9,51,0.9065155807365439,0.8966666666666666,353,300,513c47e61a15aa65f32ad24bc938a8f10443a513a53c57d08dd795514cd882b0,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-05-29,B10,66,0.9327548806941431,0.9245283018867925,461,424,e32e3e789fb1cc1fa61ee0038b62636f405b3e2a43cc29fc61aebe2784f5218f,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-05,B1,61,0.9407665505226481,0.90625,287,320,289a848215157d501294e625e8fdf0bfa18eb0328ffa3af85f7f07fdd087f720,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-05,B2,60,0.9407407407407408,0.902676399026764,405,411,094b9fa964774e47ceeee1344b734d971f6605656a29be578a3356563272692e,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-05,B3,52,0.9182879377431906,0.8660130718954249,257,306,de4145f77c6b8730c2f327f36dfce67efbc3c82f909baeb3450b4221ae5d42dd,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-05,B4,60,0.9242819843342036,0.8944723618090452,383,398,3e8371e3f048283c548516661d1ff513f365e3da2d4e0eb239171dfad1fa7716,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-05,B5,49,0.9122137404580153,0.8661971830985915,262,284,59b061acbc3b6f4d8e0ea6890d206c1daad12b8fc85e7784f4367cc9ffc9001d,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-05,B6,62,0.9526315789473684,0.9002433090024331,380,411,240d2aba18a41e2f8d7989a1b5345dcf9054bb520eebde6c156a88f0aa9579f0,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-05,B7,48,0.8884758364312267,0.8986486486486487,269,296,8e899039ba8d7f40241d083417a7f6bf605b111c54580fedf56d6e65d8364d69,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-05,B8,72,0.925531914893617,0.9519832985386222,376,479,57825ff756843d9a7690396b9ff53471cc69650cc95dcfe57d1164841e32cd34,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-05,B9,53,0.8807017543859649,0.886685552407932,285,353,919916647e1dac478551b7dd6a9c14316accdee2f44dcf3a2c1a5c7432c33b6d,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-05,B10,66,0.9312977099236641,0.9349240780911063,393,461,d3661135e8fb0a4f7ff0f3c6a39635feba8b284bde41ef6c225724b94ce47131,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-12,B1,48,0.859375,0.8710801393728222,256,287,aecd4d97b42ed59826ee52c650764c068754412eab05799e331e75f5d0888a18,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-12,B2,63,0.9064171122994652,0.9481481481481482,374,405,e203374208694ce0770b8d155d19d5968bd31a077a7f846d20ae1b728a1af8c4,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-12,B3,46,0.8493150684931506,0.8443579766536965,292,257,50d819e0b9b1a968f4806f3823324993ad861ca225da354b1523336cd40a66e6,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-12,B4,58,0.8729792147806005,0.9138381201044387,433,383,a8737bcc9bb130944a550d4454341401c6dd5c1e421f3eaf508a89eb588c20ec,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-12,B5,47,0.8538461538461538,0.8931297709923665,260,262,e852fd5bd0ac03a4e5d48873b3bcb263f6812947f1ea87adf6dd183ee6a5314a,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-12,B6,60,0.8840970350404312,0.9210526315789473,371,380,bac9946e6cc3bf88514385ed56a9b0ed2115da12cdfab687098ab31526654f80,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-12,B7,43,0.7890295358649789,0.8587360594795539,237,269,0735219d945053f62a9eed762f0a9948e3138e8043e50a4d4421ec73510e720a,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-12,B8,66,0.9202279202279202,0.8962765957446809,351,376,b54c7d5642899e78397afd85e3c719c0455034b5db3a6a90d25ca53b3fe60ea6,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-12,B9,48,0.8451327433628318,0.8456140350877193,226,285,0ee0753ca867d91580c76f91d3c380d0cb6029c301a7a6fe5dfffb7d628ecabc,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-12,B10,58,0.9576271186440678,0.8753180661577609,354,393,1f97b76d2fa01486c0521019718d905392123324cdcdcdd1f9ebbe74f5751d5f,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-19,B1,53,0.8885135135135135,0.90625,296,256,253b2277c6002a09de7a0415d0ea4fd4e204d63592a277022d3d2eff052376cf,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-19,B2,69,0.948509485094851,0.9438502673796791,369,374,237e5a90f3b1b971826f61dbf19bea02f67e7445f0599ab5a278d1e4a823674b,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-19,B3,52,0.8631578947368421,0.8493150684931506,285,292,ce3d07d38a9f35bff74167665db13fa641d2229119b6f51bf58884c91acaf8be,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-19,B4,64,0.9333333333333333,0.9030023094688222,360,433,c6e1f99b6a921f1bd1cb406dc860cc1abdc1b0f39ab2eb71235ac20efe349ffd,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-19,B5,51,0.9024390243902439,0.8653846153846154,246,260,9f2b9c81ff1f606353be77260b938bb18e07fb87f7dea7089deb9555fa21ba85,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-19,B6,64,0.9220055710306406,0.9164420485175202,359,371,093ba221891ebd1f3be4d270fe52f0f6d9b9dfefd818b7caf322a45051fd1372,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-19,B7,48,0.8896797153024911,0.8607594936708861,281,237,0ba33ae88f387d9ea759778dd791bb3bb513e3cb6015e6f814f8e28de325e094,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-19,B8,65,0.8640350877192983,0.8974358974358975,456,351,3a7bbc1dfe98f51e6450238be1c70d07d07d986a9e559651c28c83f97b83e9bc,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-19,B9,42,0.7937062937062938,0.8230088495575221,286,226,800b5bdcb77905f12a58819a18e1b8f88fc90fc206b00889f52e3f50d874e3d9,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-19,B10,55,0.9073033707865169,0.9519774011299436,356,354,d9f5bc76e2052a216d0e296b0ca1fb2d3b4037d42b2bd0db022f587c4bd9e7e6,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-26,B1,57,0.92,0.9121621621621622,325,296,c95c27992d250a12e785a7659d031cd7d3ec082d25e14dcca7411983eee6ce52,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-26,B2,62,0.946236559139785,0.9051490514905149,372,369,bf3deda567d105435a319a26a09a0188619f410a1e1e13cd613e69d2ec0fd378,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-26,B3,51,0.8237547892720306,0.8701754385964913,261,285,4f41da7e4b9f9a264370ec0380584e97f110e21ae66511a55d9e64c804159c62,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-26,B4,62,0.8975609756097561,0.9222222222222223,410,360,b12b47026d8ef01aef9ea6372a024aa3e320b288a4413a9d1411d1a275150571,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-26,B5,51,0.8587786259541985,0.9024390243902439,262,246,36795e34f368b3ba8de3388361cdd1933fbe2528acfe85836956658d37663601,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-26,B6,64,0.9081885856079405,0.9164345403899722,403,359,f91753898d1cae05b3e6887d0390a18256cd80cd81b07a726a4195d64a337549,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-26,B7,50,0.8825622775800712,0.8932384341637011,281,281,ad8c73cb13b2af4a7c585006a8e4852c3735a8b85897cfa6b0e911f5b4b4a608,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-26,B8,63,0.9512195121951219,0.881578947368421,369,456,e066ffcef05ee5e0c00a2d841ca0a0157d72c5b6d6a1cd4eddb5cb7ffc96ec93,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-26,B9,45,0.85546875,0.8286713286713286,256,286,acf635b61cd1b2522d445e41d88488659e3b84ffdea917bf3515f50e4423b69a,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-06-26,B10,59,0.8980099502487562,0.901685393258427,402,356,10a9cd7fcf33404b4886ffc3dad63cdcaf0c7034bebd18ea32cf2af5dc85295f,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-10,B1,51,0.897119341563786,0.8762886597938144,243,291,7557bfc5c4d7d1ac3f4f104b6cc5d81b8007d89870e76f746b91b4786afa251a,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-10,B2,61,0.9451219512195121,0.8725,328,400,922e11c80e73bf8bc4c406bd8ec68f971791114ffe14a0565d4fa20ad35f24bc,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-10,B3,49,0.9144736842105263,0.8662613981762918,304,329,c25f15ea601ba90cc43686d489d340dc71a3e940196311a8155ff274e36b2dcd,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-10,B4,56,0.8995098039215687,0.8349056603773585,408,424,55ba2f6c7fd23a6ec4f791d295fc10fc22fa70c69b93b0292c53fde132172b63,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-10,B5,52,0.8704318936877077,0.8501529051987767,301,327,ad49493fa1cdbc670a8f9f94ee0999d67f686abe2ea31e9d4d9cfaf62af048c2,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-10,B6,62,0.9093023255813953,0.9388888888888889,430,360,68295c9304d407defd54d738ef178462c87980f21035c11b9bdf7215e9604aaa,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-10,B7,50,0.8802816901408451,0.9128787878787878,284,264,366e8b9da21002b25825825884e6ed324ad901efbb92e4894abcf8f03cac93e7,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-10,B8,63,0.8936170212765957,0.9129287598944591,376,379,ae925178298dde4d48a216f0011d831d31f6baa873f360c3cc130a31021c5623,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-10,B9,43,0.8210116731517509,0.8875968992248062,257,258,4b49e097a7006affdc2922e0fb8a3d56e806907f648d0b043fcdf6971b63d944,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-10,B10,73,0.952513966480447,0.8688524590163934,358,427,f6a92917c65b685c8a6cbad43ccfd0a09be6a8ac69f6cf4af2da5a554ed7434a,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-17,B1,48,0.8391608391608392,0.8724279835390947,286,243,a4c397221e6602a9f5862787c920a754f7b553b89b412756cd2e18a2754759b3,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-17,B2,62,0.8535353535353535,0.948170731707317,396,328,b040e9e298637b6b1a77dc8fe927b50a1c3b581a7e50d3a40f2c475219271ff2,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-17,B3,48,0.8768656716417911,0.8782894736842105,268,304,d8e13f1cbc3a413736afdb8aac070f2d24a1b04f28277ca49a892a12b2dec4b8,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-17,B4,54,0.9220430107526881,0.8700980392156863,372,408,9828dd85f82dd1de5609acf90a06b9fcbbd5da10fc3fb747b8c8e168cfc88b21,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-17,B5,48,0.9330855018587361,0.8205980066445183,269,301,11d23a0937ecefa107b1da8f24306c10edebbd21fa9462ad960d17fec4471c66,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-17,B6,65,0.9216216216216216,0.9162790697674419,370,430,e37261bdb0ce70e4076746ecc682d726fb8a2dc4f81f622aac57b76f62745d3c,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-17,B7,54,0.9399141630901288,0.9119718309859155,233,284,0bea05e650d57a1728027e5a659916be0bf0301e60dcb0c114c7488dabca4634,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-17,B8,63,0.9391534391534392,0.9175531914893617,378,376,220bc20ad9aa745d66a426f6c1e0e0bae06339f127caed23c8e8d21a084674ab,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-17,B9,51,0.9130434782608695,0.8988326848249028,276,257,7bb6bf009475f165bb4b410c20b8d7e225eaceb490be5b06f19968ff01620420,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-17,B10,60,0.8961424332344213,0.8910614525139665,337,358,3dbd4c1782cb4a7f5ee84cea0dd74649cb4a02d82f975e60c4a6a717a8135784,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-24,B1,55,0.8761061946902655,0.8496503496503497,226,286,713417975e60dd616e42bd8d59f5edf96dbdee367380530d1c0dffed1d8a9e51,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-24,B2,63,0.9391304347826087,0.898989898989899,345,396,973d4c32d23038daebc9dc72552df9024f61ab2939f3fe42bbff0dc24a19697a,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-24,B3,49,0.8694029850746269,0.8992537313432836,268,268,208292eaca918219555322f390bb5edc265aa19e16ce890f1c7e273ad2c64c09,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-24,B4,60,0.9043478260869565,0.9489247311827957,345,372,d57d9c3304bd98cb4b82df6e3e878cfbbd41eb8d24393a094c89d42988b24692,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-24,B5,44,0.8819875776397516,0.8884758364312267,322,269,029af20fc1db91cfca7c25f0e6df1bd999efc66ab85aa3c97c18581603820add,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-24,B6,65,0.9436274509803921,0.9297297297297298,408,370,82455d05d0e668a13250f82a22b219bfd0df3a949461c6ab93399da9a1c3acff,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-24,B7,48,0.8859315589353612,0.9141630901287554,263,233,3c83a89067c04aa5c4f95cf39e44249860d1a3afc839dfc70159dd40fc978c80,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-24,B8,63,0.8954802259887006,0.9417989417989417,354,378,629ed957788866171a989ffb01c29f63a6b562573813213b769ff70086297a6e,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-24,B9,45,0.895397489539749,0.8514492753623188,239,276,fee7b9dc5e0676b357dfe71135981c573a6ca0b1bc6f580381d662e9d2e4ad43,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-24,B10,57,0.905982905982906,0.8813056379821959,351,337,283b75950a8a50251dbf39d6dcc2b2775134f528d8b9d5df657c06d189ac3ff6,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-31,B1,50,0.896414342629482,0.8716814159292036,251,226,26f7cb5651e8d62305bad290e15c9a1ae147538c8e1f5bd0a63299f0c6a06d53,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-31,B2,62,0.9080459770114943,0.9246376811594202,348,345,a3bb272b845dcee2904c8998b07f28cd603e4be86ae774d37993bf9311a42686,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-31,B3,48,0.9058823529411765,0.8731343283582089,255,268,fabc678c9c57a31254d190ffc4e32b5b2b97920e44e549a142371ff0a3876109,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-31,B4,61,0.9329446064139941,0.9043478260869565,343,345,4c8ae6c94c084c1189941f819eadfcdb9be0c3695199dddfd53a85029b9f3192,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-31,B5,43,0.8825757575757576,0.8664596273291926,264,322,919b715d821124164cd3e3579784181b225b8bbeb842246082448f97bcc71df4,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-31,B6,62,0.9441340782122905,0.9362745098039216,358,408,b37dd7f66be2cd026fed9050251113dbdb8bb052ea96728730425ca6ee64ed87,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-31,B7,41,0.8379446640316206,0.8060836501901141,253,263,883a17c66f16f6703d5a7e634a668c0ffc02ce4ecc31efb52d5086667d87eb27,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-31,B8,63,0.9359756097560976,0.884180790960452,328,354,8127996ff3bea729c9656a329074c2594d9240e479486e1fa30a75a52f03508e,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-31,B9,45,0.7985347985347986,0.899581589958159,273,239,70f3d8f836a32b26fa31af38488bf4e9f364cfbab4b1ed2b2910e864ab42d705,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-07-31,B10,60,0.9054726368159204,0.9373219373219374,402,351,20bf4b975209e2c948bbfa28169afb67ca8af7bd12a676dca1e949cd8fe0db40,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-07,B1,48,0.892,0.900398406374502,250,251,bfc4598efc042e152287f5acc507d5b7a93180434949b9c5c9c5d71fbb5ac55b,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-07,B2,60,0.9269005847953217,0.8735632183908046,342,348,2564d34ee6f908a8aa7009c779baa3f62060045c8214e4b32e18ef0985ebba52,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-07,B3,49,0.8731884057971014,0.8980392156862745,276,255,afc0dbcf0af98e2e5f7d3c434b4ae0914cd7732c56323691a4a437f459a79ef7,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-07,B4,67,0.8962536023054755,0.9446064139941691,347,343,9c6e67f941d808326533ce41ce397629b175d1be45b256732a1e3760d89c0bce,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-07,B5,47,0.7868217054263565,0.8825757575757576,258,264,df7f3fa05dac01d256c768a4e782edf14dd91a3455a3b2153317d9d8b6fe7be8,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-07,B6,63,0.9137931034482759,0.9385474860335196,348,358,edf86c54e2c9a45170bcae26cffcf8963635d85c9c34153a3ef2a7d68436c926,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-07,B7,47,0.8132295719844358,0.8814229249011858,257,253,6291e011967bacf36b36eb22f111366c4d6b4533b060b5666728afff1bde201f,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-07,B8,58,0.9234972677595629,0.9054878048780488,366,328,fd135fb423c9bfc66fe25b43d6db122e0fdfe7983daad4c5935e0ca860597c58,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-07,B9,56,0.9051383399209486,0.9084249084249084,253,273,f820cd58042797d7a10f8031a442a70ea2ab6ef687f5c315472a6fcbea3266d4,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-07,B10,60,0.9181818181818182,0.8905472636815921,330,402,7c941eb3a9f750c38a5150d46925b5b6f9c45ae322217d2bdab02bb08b82c187,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-14,B1,51,0.8875968992248062,0.888,258,250,f61905cfdeaecbccf342c3f75af12da189ccf067eff2c60e7df49d89ab4e99bb,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-14,B2,60,0.8724637681159421,0.9035087719298246,345,342,817640b97f9ce120fee08b4b1313f41886c5b429ad42fa349003d062a02f2108,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-14,B3,55,0.9018867924528302,0.9347826086956522,265,276,192b7db597e97e419c2269da0fc87062c81b9975b9ffb6a4d01e89019e8ac4e3,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-14,B4,68,0.934010152284264,0.8962536023054755,394,347,b4078ffc2bbf433214565453d45b5120db7b1ad8e3a98b9287bc53d7fa302433,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-14,B5,47,0.8896551724137931,0.875968992248062,290,258,82736056c00aea048a67134eb68a1abd15fcb4d8a68868c3ed699cb5ede0ecda,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-14,B6,61,0.9065656565656566,0.9022988505747126,396,348,37520eb249e9b04ecb9c988632159df402515ba738470a46e8766dc1b8596e25,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-14,B7,51,0.900398406374502,0.8754863813229572,251,257,f2ee119adde89065bdb845778e8f0c20e315b9f93ac44cb8726fdbbb035b5918,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-14,B8,61,0.8768844221105527,0.9262295081967213,398,366,7e0126c622de2bea04bcdcb0521a4eafc5924a285e7f574ead382f4060254eaa,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-14,B9,52,0.8970588235294118,0.841897233201581,272,253,38ba0f2bc89807c80b617f5a150099f3c96e1a78d68c8ed0d45bedf65845f826,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-14,B10,58,0.8785942492012779,0.9090909090909091,313,330,76651489efe68b54287ea2e888d7e77ad5caab416891815be9e2b223d67427f2,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2022-08-21,B1,50,0.8973509933774835,0.8643410852713178,302,258,7955987aeefdbe43b89a63fa0826fe4ccac11d9ac511c0953ea75cfc04134886,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
