window_start,lower,upper,width,feasible_start_count,refinement_trigger_Ida,refinement_trigger_0_25,refinement_status,root_certificate
2024-03-10,0.055820949441838796,0.055820959441838694,9.999999897591927e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.0558209594418388, ""Q_dimension"": 7, ""raw"": 0.0558209594418388, ""spectral"": 0.019820609329189404, ""support_only"": 0.0}"
2024-03-17,0.059187007719377384,0.06314623031903041,0.003959222599653027,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.059187017719377386, ""Q_dimension"": 7, ""raw"": 0.059187017719377386, ""spectral"": 0.02580768672197389, ""support_only"": 0.0}"
2024-03-24,0.03939565832185809,0.060117464850145394,0.020721806528287305,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.03939566832185809, ""Q_dimension"": 7, ""raw"": 0.03939566832185809, ""spectral"": 0.014523467346294342, ""support_only"": 0.0}"
2024-03-31,0.09358325730524938,0.09358326730524943,1.0000000050247593e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.09358326730524938, ""Q_dimension"": 7, ""raw"": 0.09358326730524938, ""spectral"": 0.028914393626648854, ""support_only"": 0.0}"
2024-04-07,0.07296205573955267,0.07296206573955273,1.000000006412538e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.07296206573955266, ""Q_dimension"": 7, ""raw"": 0.07296206573955266, ""spectral"": 0.02536101044142774, ""support_only"": 0.0}"
2024-04-14,0.047951148262851344,0.04874888749379143,0.0007977392309400852,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.047951158262851346, ""Q_dimension"": 7, ""raw"": 0.047951158262851346, ""spectral"": 0.013616343840729487, ""support_only"": 0.0}"
2024-04-21,0.0755411777563102,0.07554118775631033,1.000000013351432e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.07554118775631019, ""Q_dimension"": 7, ""raw"": 0.07554118775631019, ""spectral"": 0.024467519451351977, ""support_only"": 0.0}"
2024-04-28,0.081074485671027,0.08107449567102709,1.0000000091880956e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.081074495671027, ""Q_dimension"": 7, ""raw"": 0.081074495671027, ""spectral"": 0.028171226229013274, ""support_only"": 0.0}"
2024-05-05,0.21251619085921317,0.21251620085921322,1.0000000050247593e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.21251620085921316, ""Q_dimension"": 7, ""raw"": 0.21251620085921316, ""spectral"": 0.0699850590003005, ""support_only"": 0.0}"
2024-05-12,0.20349313667127514,0.20349314667127477,9.999999633913959e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.20349314667127513, ""Q_dimension"": 7, ""raw"": 0.20349314667127513, ""spectral"": 0.06862478322487232, ""support_only"": 0.0}"
2024-05-19,0.03327118594660685,0.04517053492188795,0.011899348975281103,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.03327119594660685, ""Q_dimension"": 7, ""raw"": 0.03327119594660685, ""spectral"": 0.011720562219537975, ""support_only"": 0.0}"
2024-06-02,0.054375796390770816,0.06479001886509901,0.010414222474328196,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.05437580639077082, ""Q_dimension"": 7, ""raw"": 0.05437580639077082, ""spectral"": 0.017296327678506234, ""support_only"": 0.0}"
2024-06-09,0.07673801829949095,0.07673802829949083,9.999999883714139e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.07673802829949095, ""Q_dimension"": 7, ""raw"": 0.07673802829949095, ""spectral"": 0.030240378843777355, ""support_only"": 0.0}"
2024-06-16,0.06312133592050143,0.06312134592050123,9.999999800447412e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.06312134592050142, ""Q_dimension"": 7, ""raw"": 0.06312134592050142, ""spectral"": 0.02449273722531252, ""support_only"": 0.0}"
2024-06-23,0.04187818426368133,0.04187819426368124,9.99999990453082e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.041878194263681334, ""Q_dimension"": 7, ""raw"": 0.041878194263681334, ""spectral"": 0.012776112500083448, ""support_only"": 0.0}"
2024-06-30,0.09221097502352901,0.09221098502352908,1.000000006412538e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.09221098502352901, ""Q_dimension"": 7, ""raw"": 0.09221098502352901, ""spectral"": 0.026342951600865295, ""support_only"": 0.0}"
2024-07-07,0.0554133439073524,0.055413353907352414,1.0000000015553123e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.0554133539073524, ""Q_dimension"": 7, ""raw"": 0.0554133539073524, ""spectral"": 0.015033257340537263, ""support_only"": 0.0}"
2024-07-14,0.04808660670706472,0.059387745244726176,0.011301138537661452,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.048086616707064725, ""Q_dimension"": 7, ""raw"": 0.048086616707064725, ""spectral"": 0.019850627753893253, ""support_only"": 0.0}"
2024-07-21,0.07232191845873065,0.07232192845873064,9.999999994736442e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.07232192845873064, ""Q_dimension"": 7, ""raw"": 0.07232192845873064, ""spectral"": 0.02358555162529773, ""support_only"": 0.0}"
2024-07-28,0.039991925889320816,0.03999193588932057,9.999999751875155e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.03999193588932082, ""Q_dimension"": 7, ""raw"": 0.03999193588932082, ""spectral"": 0.01471925861217279, ""support_only"": 0.0}"
2024-08-04,0.06852911379768517,0.06852912379768475,9.999999578402807e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.06852912379768517, ""Q_dimension"": 7, ""raw"": 0.06852912379768517, ""spectral"": 0.026856328422463802, ""support_only"": 0.0}"
2024-08-11,0.08718374045582322,0.08718375045582324,1.0000000022492017e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.08718375045582322, ""Q_dimension"": 7, ""raw"": 0.08718375045582322, ""spectral"": 0.03305161560970687, ""support_only"": 0.0}"
2024-08-18,0.053972656823672936,0.05397266682367298,1.0000000043308699e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.05397266682367294, ""Q_dimension"": 7, ""raw"": 0.05397266682367294, ""spectral"": 0.018629465367162725, ""support_only"": 0.0}"
2024-08-25,0.08178250845317678,0.08731503033087307,0.005532521877696289,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.08178251845317677, ""Q_dimension"": 7, ""raw"": 0.08178251845317677, ""spectral"": 0.024149313538218965, ""support_only"": 0.0}"
2024-09-15,0.054914100183661795,0.06953943492405032,0.014625334740388525,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.054914110183661796, ""Q_dimension"": 7, ""raw"": 0.054914110183661796, ""spectral"": 0.016572803314418176, ""support_only"": 0.0}"
2024-09-22,0.03450853473050293,0.06594295269465934,0.031434417964156414,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.03450854473050293, ""Q_dimension"": 7, ""raw"": 0.03450854473050293, ""spectral"": 0.01478752875856517, ""support_only"": 0.0}"
2024-09-29,0.10377611553696164,0.10377612553696144,9.999999800447412e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.10377612553696164, ""Q_dimension"": 7, ""raw"": 0.10377612553696164, ""spectral"": 0.02981052346165267, ""support_only"": 0.0}"
2024-10-06,0.10488723660275912,0.10488724660275908,9.999999966980866e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.10488724660275911, ""Q_dimension"": 7, ""raw"": 0.10488724660275911, ""spectral"": 0.03427108368762862, ""support_only"": 0.0}"
2024-10-13,0.04664214377101512,0.06048586399826071,0.013843720227245594,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.04664215377101512, ""Q_dimension"": 7, ""raw"": 0.04664215377101512, ""spectral"": 0.01780163432950503, ""support_only"": 0.0}"
2024-10-20,0.026959647838298427,0.05331819380678952,0.02635854596849109,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.02695965783829843, ""Q_dimension"": 7, ""raw"": 0.02695965783829843, ""spectral"": 0.008778153514530219, ""support_only"": 0.0}"
2024-10-27,0.037178283051898714,0.0371782930518988,1.0000000084942062e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.037178293051898716, ""Q_dimension"": 7, ""raw"": 0.037178293051898716, ""spectral"": 0.01194375648196668, ""support_only"": 0.0}"
2024-11-03,0.07164036268140068,0.07164037268140042,9.999999731058473e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.07164037268140068, ""Q_dimension"": 7, ""raw"": 0.07164037268140068, ""spectral"": 0.02001031704205449, ""support_only"": 0.0}"
2024-11-10,0.047650966547495316,0.06605708952818759,0.018406122980692274,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.04765097654749532, ""Q_dimension"": 7, ""raw"": 0.04765097654749532, ""spectral"": 0.019837018295407946, ""support_only"": 0.0}"
2024-11-17,0.050454577882177574,0.050454587882177576,1.0000000001675335e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.050454587882177576, ""Q_dimension"": 7, ""raw"": 0.050454587882177576, ""spectral"": 0.013664829291194268, ""support_only"": 0.0}"
2024-12-01,0.10056963158077475,0.10056964158077472,9.999999966980866e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.10056964158077475, ""Q_dimension"": 7, ""raw"": 0.10056964158077475, ""spectral"": 0.027903197943420572, ""support_only"": 0.0}"
2024-12-08,0.050248867640938284,0.05169044097288543,0.001441573331947145,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.050248877640938286, ""Q_dimension"": 7, ""raw"": 0.050248877640938286, ""spectral"": 0.018971550131376518, ""support_only"": 0.0}"
2024-12-15,0.06177775019968707,0.061777760199687115,1.0000000043308699e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.06177776019968707, ""Q_dimension"": 7, ""raw"": 0.06177776019968707, ""spectral"": 0.019382813190759768, ""support_only"": 0.0}"
2024-12-29,0.0,0.07000058356676009,0.07000058356676009,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 1.2212453270876722e-15, ""Q_dimension"": 7, ""raw"": 1.2212453270876722e-15, ""spectral"": 3.0850537616790444e-17, ""support_only"": 0.0}"
