window_start,placebo_type,transformation,lower,upper
2022-07-10,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.14968494769049287,0.14968494769049287
2022-07-10,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.08205145920424681,0.08205145920424681
2022-07-17,TIMING,ALIGN_0,0.10940346286185174,0.1094034728618514
2022-07-17,TIMING,SHIFT_MINUS_1,0.07412880639676517,0.08037188422967534
2022-07-17,TIMING,SHIFT_MINUS_2,0.09692058092980756,0.09692059092980757
2022-07-17,TIMING,SHIFT_MINUS_3,0.10236032527758737,0.10236033527758738
2022-07-17,TIMING,SHIFT_MINUS_4,0.18279825136969,0.18279826136969
2022-07-17,TIMING,SHIFT_PLUS_1,0.06541362353267395,0.10799778346959837
2022-07-17,TIMING,SHIFT_PLUS_2,0.07094402578157187,0.09688350236354866
2022-07-17,TIMING,SHIFT_PLUS_3,0.07094402578157182,0.07412881639676422
2022-07-17,TIMING,SHIFT_PLUS_4,0.0709440257815718,0.07094403578157178
2022-07-17,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.18279826136969,0.18279826136969
2022-07-17,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.18279826136969,0.18279826136969
2022-07-17,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.0709440357815718,0.0709440357815718
2022-07-24,TIMING,ALIGN_0,0.08124983542323994,0.08124984542323958
2022-07-24,TIMING,SHIFT_MINUS_1,0.089090064745658,0.0890900747456577
2022-07-24,TIMING,SHIFT_MINUS_2,0.08909006474565768,0.0890900747456577
2022-07-24,TIMING,SHIFT_MINUS_3,0.1463426245485778,0.1463426345485778
2022-07-24,TIMING,SHIFT_MINUS_4,0.1463426245485778,0.1463426345485778
2022-07-24,TIMING,SHIFT_PLUS_1,0.07337822836900967,0.07337823836900957
2022-07-24,TIMING,SHIFT_PLUS_2,0.037226522688800744,0.07651405127387384
2022-07-24,TIMING,SHIFT_PLUS_3,0.06051475336520535,0.0890900747456577
2022-07-24,TIMING,SHIFT_PLUS_4,0.06615400369989376,0.08124984542323958
2022-07-24,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.1463426345485778,0.1463426345485778
2022-07-24,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.1463426345485778,0.1463426345485778
2022-07-24,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.08124984542323958,0.08124984542323958
2022-07-31,TIMING,ALIGN_0,0.05717551095128451,0.08139887574381073
2022-07-31,TIMING,SHIFT_MINUS_1,0.09401076096339891,0.09401077096339824
2022-07-31,TIMING,SHIFT_MINUS_2,0.12928451616335115,0.12928452616335115
2022-07-31,TIMING,SHIFT_MINUS_3,0.12928451616335115,0.12928452616335115
2022-07-31,TIMING,SHIFT_MINUS_4,0.12928451616335115,0.12928452616335115
2022-07-31,TIMING,SHIFT_PLUS_1,0.105938890355144,0.105938900355144
2022-07-31,TIMING,SHIFT_PLUS_2,0.11211379486458857,0.11211380486458858
2022-07-31,TIMING,SHIFT_PLUS_3,0.11211379486458858,0.11211380486458856
2022-07-31,TIMING,SHIFT_PLUS_4,0.11211379486458858,0.11211380486458856
2022-07-31,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.12928452616335115,0.12928452616335115
2022-07-31,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.12928452616335115,0.12928452616335115
2022-07-31,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.11211380486458856,0.11211380486458856
2022-08-07,TIMING,ALIGN_0,0.06564457043138067,0.06564458043138055
2022-08-07,TIMING,SHIFT_MINUS_1,0.061484488272712697,0.06957689630609684
2022-08-07,TIMING,SHIFT_MINUS_2,0.06161024278317894,0.07578977334288718
2022-08-07,TIMING,SHIFT_MINUS_3,0.05709443675773329,0.06359425922215962
2022-08-07,TIMING,SHIFT_MINUS_4,0.074194704105028,0.074194714105028
2022-08-07,TIMING,SHIFT_PLUS_1,0.06151368236351018,0.06151369236351017
2022-08-07,TIMING,SHIFT_PLUS_2,0.06944672307369477,0.06944673307369474
2022-08-07,TIMING,SHIFT_PLUS_3,0.09383775131514986,0.09383776131514986
2022-08-07,TIMING,SHIFT_PLUS_4,0.09383775131514986,0.09383776131514986
2022-08-07,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.11041453777505278,0.11041453777505278
2022-08-07,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.09383776131514986,0.09383776131514986
2022-08-07,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.11041453777505278,0.11041453777505278
2022-08-14,TIMING,ALIGN_0,0.039950845181069464,0.08835875107773608
2022-08-14,TIMING,SHIFT_MINUS_1,0.06619480907896724,0.08835875107773608
2022-08-14,TIMING,SHIFT_MINUS_2,0.07699895347783674,0.10338592079142156
2022-08-14,TIMING,SHIFT_MINUS_3,0.07699895347783674,0.09135791626645944
2022-08-14,TIMING,SHIFT_MINUS_4,0.08835874107773607,0.08835875107773608
2022-08-14,TIMING,SHIFT_PLUS_1,0.08952021063477171,0.0895202206347717
2022-08-14,TIMING,SHIFT_PLUS_2,0.08952021063477171,0.0895202206347717
2022-08-14,TIMING,SHIFT_PLUS_3,0.11725161094807142,0.11725162094807141
2022-08-14,TIMING,SHIFT_PLUS_4,0.11725161094807142,0.11725162094807143
2022-08-14,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.0895202206347717,0.0895202206347717
2022-08-14,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.11725162094807141,0.11725162094807141
2022-08-14,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.11725162094807141,0.11725162094807141
2022-08-21,TIMING,ALIGN_0,0.11733521699051458,0.11733522699051425
2022-08-21,TIMING,SHIFT_MINUS_1,0.09118171920238731,0.09118172920238654
2022-08-21,TIMING,SHIFT_MINUS_2,0.09118171920238667,0.09118172920238654
2022-08-21,TIMING,SHIFT_MINUS_3,0.09693126729032947,0.10020612310063123
2022-08-21,TIMING,SHIFT_MINUS_4,0.20939746635914794,0.20939747635914796
2022-08-21,TIMING,SHIFT_PLUS_1,0.09455342796711534,0.11211543766065325
2022-08-21,TIMING,SHIFT_PLUS_2,0.09455342796711512,0.09455343796711509
2022-08-21,TIMING,SHIFT_PLUS_3,0.09455342796711519,0.09455343796711507
2022-08-21,TIMING,SHIFT_PLUS_4,0.09455342796711508,0.09455343796711509
2022-08-21,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.20939747635914796,0.20939747635914796
2022-08-21,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.20939747635914793,0.20939747635914793
2022-08-21,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.09769642817132235,0.09769642817132235
2022-08-28,TIMING,ALIGN_0,0.10034530442516373,0.10034531442516356
2022-08-28,TIMING,SHIFT_MINUS_1,0.05967827060145432,0.05967828060145346
2022-08-28,TIMING,SHIFT_MINUS_2,0.11890722767490494,0.11890723767490494
2022-08-28,TIMING,SHIFT_MINUS_3,0.11890722767490494,0.11890723767490494
2022-08-28,TIMING,SHIFT_MINUS_4,0.15714550705335117,0.15714551705335117
2022-08-28,TIMING,SHIFT_PLUS_1,0.08062303300551468,0.09222887237409462
2022-08-28,TIMING,SHIFT_PLUS_2,0.06833930025061047,0.07250660095444596
2022-08-28,TIMING,SHIFT_PLUS_3,0.057067035318925034,0.06022286819954156
2022-08-28,TIMING,SHIFT_PLUS_4,0.057067035318925034,0.05706704531892501
2022-08-28,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.15714551705335117,0.15714551705335117
2022-08-28,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.15714551705335117,0.15714551705335117
2022-08-28,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.08191582502494482,0.08191582502494482
2022-09-11,TIMING,ALIGN_0,0.07874969872401341,0.07874970872401339
2022-09-11,TIMING,SHIFT_MINUS_1,0.07874969872401398,0.08633366515669502
2022-09-11,TIMING,SHIFT_MINUS_2,0.08898355029934978,0.08898356029934978
2022-09-11,TIMING,SHIFT_MINUS_3,0.08898355029934978,0.08898356029934978
2022-09-11,TIMING,SHIFT_MINUS_4,0.11166576740386042,0.11166577740386043
2022-09-11,TIMING,SHIFT_PLUS_1,0.10187163350800714,0.10187164350800718
2022-09-11,TIMING,SHIFT_PLUS_2,0.10187163350800715,0.10187164350800713
2022-09-11,TIMING,SHIFT_PLUS_3,0.11235872015873018,0.11235873015873017
2022-09-11,TIMING,SHIFT_PLUS_4,0.11235872015873018,0.11235873015873017
2022-09-11,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.1264695200028166,0.1264695200028166
2022-09-11,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.11235873015873017,0.11235873015873017
2022-09-11,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.1264695200028166,0.1264695200028166
2022-09-18,TIMING,ALIGN_0,0.04602912906173035,0.0635483017909862
2022-09-18,TIMING,SHIFT_MINUS_1,0.07601076042140825,0.09857884313740972
2022-09-18,TIMING,SHIFT_MINUS_2,0.08886118363093048,0.08886119363093048
2022-09-18,TIMING,SHIFT_MINUS_3,0.08886118363093048,0.09024839420666353
2022-09-18,TIMING,SHIFT_MINUS_4,0.09857883313740973,0.09857884313740972
2022-09-18,TIMING,SHIFT_PLUS_1,0.07134003884004887,0.07134004884004884
2022-09-18,TIMING,SHIFT_PLUS_2,0.07134003884004886,0.09857884313740972
2022-09-18,TIMING,SHIFT_PLUS_3,0.13035346402634282,0.1303534740263428
2022-09-18,TIMING,SHIFT_PLUS_4,0.13035346402634282,0.1303534740263428
2022-09-18,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.09857884313740972,0.09857884313740972
2022-09-18,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.1303534740263428,0.1303534740263428
2022-09-18,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.1303534740263428,0.1303534740263428
2022-10-02,TIMING,ALIGN_0,0.031093765893306355,0.048688303608700925
2022-10-02,TIMING,SHIFT_MINUS_1,0.061815324932804915,0.061815334932804826
2022-10-02,TIMING,SHIFT_MINUS_2,0.061815324932804824,0.061815334932804826
2022-10-02,TIMING,SHIFT_MINUS_3,0.06860390167513139,0.06860391167513138
2022-10-02,TIMING,SHIFT_MINUS_4,0.06860390167513139,0.06860391167513138
2022-10-02,TIMING,SHIFT_PLUS_1,0.09156298156299157,0.09156299156299157
2022-10-02,TIMING,SHIFT_PLUS_2,0.09156298156299157,0.09156299156299157
2022-10-02,TIMING,SHIFT_PLUS_3,0.09156298156299157,0.09156299156299157
2022-10-02,TIMING,SHIFT_PLUS_4,0.09156298156299157,0.09156299156299157
2022-10-02,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.1390646414855901,0.1390646414855901
2022-10-02,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.09156299156299157,0.09156299156299157
2022-10-02,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.1390646414855901,0.1390646414855901
2022-10-09,TIMING,ALIGN_0,0.08501093394151907,0.085010943941519
2022-10-09,TIMING,SHIFT_MINUS_1,0.08504463285714288,0.08504464285714287
2022-10-09,TIMING,SHIFT_MINUS_2,0.08504463285714288,0.08504464285714287
2022-10-09,TIMING,SHIFT_MINUS_3,0.12057288484708843,0.12057289484708843
2022-10-09,TIMING,SHIFT_MINUS_4,0.12057288484708843,0.12057289484708843
2022-10-09,TIMING,SHIFT_PLUS_1,0.08501093394151896,0.085010943941519
2022-10-09,TIMING,SHIFT_PLUS_2,0.06724680794654625,0.07801898422513442
2022-10-09,TIMING,SHIFT_PLUS_3,0.08737086994513736,0.08737087994513736
2022-10-09,TIMING,SHIFT_PLUS_4,0.08737086994513736,0.08737087994513736
2022-10-09,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.12057289484708843,0.12057289484708843
2022-10-09,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.12057289484708844,0.12057289484708844
2022-10-09,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.08737087994513736,0.08737087994513736
2022-10-16,TIMING,ALIGN_0,0.06409665722166713,0.06409666722166724
2022-10-16,TIMING,SHIFT_MINUS_1,0.06409665722166741,0.06668312889701719
2022-10-16,TIMING,SHIFT_MINUS_2,0.07440141888512454,0.07440142888512455
2022-10-16,TIMING,SHIFT_MINUS_3,0.07440141888512453,0.07440142888512455
2022-10-16,TIMING,SHIFT_MINUS_4,0.0845328182828283,0.08453282828282829
2022-10-16,TIMING,SHIFT_PLUS_1,0.052726180476190584,0.06615332080633968
2022-10-16,TIMING,SHIFT_PLUS_2,0.11538132190680964,0.11538133190680963
2022-10-16,TIMING,SHIFT_PLUS_3,0.11538132190680964,0.11538133190680963
2022-10-16,TIMING,SHIFT_PLUS_4,0.11538132190680964,0.11538133190680963
2022-10-16,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.08453282828282829,0.08453282828282829
2022-10-16,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.11538133190680963,0.11538133190680963
2022-10-16,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.11538133190680963,0.11538133190680963
2022-10-23,TIMING,ALIGN_0,0.06281020018802981,0.06281021018802974
2022-10-23,TIMING,SHIFT_MINUS_1,0.06281020018803056,0.06745907331346108
2022-10-23,TIMING,SHIFT_MINUS_2,0.07748745867167922,0.07748746867167922
2022-10-23,TIMING,SHIFT_MINUS_3,0.07748745867167922,0.07748746867167922
2022-10-23,TIMING,SHIFT_MINUS_4,0.07748745867167922,0.07748746867167922
2022-10-23,TIMING,SHIFT_PLUS_1,0.06281020018802974,0.06281021018802974
2022-10-23,TIMING,SHIFT_PLUS_2,0.07097390057787098,0.07097391057787097
2022-10-23,TIMING,SHIFT_PLUS_3,0.07097390057787098,0.07097391057787097
2022-10-23,TIMING,SHIFT_PLUS_4,0.07097390057787098,0.07097391057787097
2022-10-23,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.07748746867167922,0.07748746867167922
2022-10-23,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.07748746867167922,0.07748746867167922
2022-10-23,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.07097391057787097,0.07097391057787097
2022-10-30,TIMING,ALIGN_0,0.02613485714280434,0.03284295787763194
2022-10-30,TIMING,SHIFT_MINUS_1,0.03070738902874822,0.041347778209941906
2022-10-30,TIMING,SHIFT_MINUS_2,0.04346843261641716,0.04346844261641717
2022-10-30,TIMING,SHIFT_MINUS_3,0.043468432616417155,0.04346844261641717
2022-10-30,TIMING,SHIFT_MINUS_4,0.04346843261641718,0.04346844261641717
2022-10-30,TIMING,SHIFT_PLUS_1,0.05402826562462187,0.05402827562462187
2022-10-30,TIMING,SHIFT_PLUS_2,0.06654206137400415,0.06654207137400414
2022-10-30,TIMING,SHIFT_PLUS_3,0.06654206137400415,0.06654207137400414
2022-10-30,TIMING,SHIFT_PLUS_4,0.06654206137400415,0.06654207137400414
2022-10-30,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.05522167487684729,0.05522167487684729
2022-10-30,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.06654207137400414,0.06654207137400414
2022-10-30,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.06654207137400414,0.06654207137400414
2022-11-06,TIMING,ALIGN_0,0.04042922425048844,0.044067027484365
2022-11-06,TIMING,SHIFT_MINUS_1,0.060466662822257336,0.060466672822256914
2022-11-06,TIMING,SHIFT_MINUS_2,0.07395728270729272,0.07395729270729272
2022-11-06,TIMING,SHIFT_MINUS_3,0.07395728270729272,0.07395729270729272
2022-11-06,TIMING,SHIFT_MINUS_4,0.07395728270729272,0.07395729270729273
2022-11-06,TIMING,SHIFT_PLUS_1,0.04042922425048848,0.04042923425048833
2022-11-06,TIMING,SHIFT_PLUS_2,0.031749975622268285,0.04961117367470707
2022-11-06,TIMING,SHIFT_PLUS_3,0.0663056837821089,0.06630569378210889
2022-11-06,TIMING,SHIFT_PLUS_4,0.0663056837821089,0.06630569378210889
2022-11-06,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.07395729270729272,0.07395729270729272
2022-11-06,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.07395729270729272,0.07395729270729272
2022-11-06,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.06630569378210889,0.06630569378210889
2022-11-13,TIMING,ALIGN_0,0.057061756221673574,0.05706176622167275
2022-11-13,TIMING,SHIFT_MINUS_1,0.06167644287564028,0.06167645287563987
2022-11-13,TIMING,SHIFT_MINUS_2,0.1386527193844367,0.1386527293844367
2022-11-13,TIMING,SHIFT_MINUS_3,0.1386527193844367,0.1386527293844367
2022-11-13,TIMING,SHIFT_MINUS_4,0.1386527193844367,0.1386527293844367
2022-11-13,TIMING,SHIFT_PLUS_1,0.05121753398272655,0.051563100289098225
2022-11-13,TIMING,SHIFT_PLUS_2,0.1060309765573024,0.10603098655730236
2022-11-13,TIMING,SHIFT_PLUS_3,0.10603097655730237,0.10603098655730236
2022-11-13,TIMING,SHIFT_PLUS_4,0.10603097655730237,0.10603098655730236
2022-11-13,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.1386527293844367,0.1386527293844367
2022-11-13,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.1386527293844367,0.1386527293844367
2022-11-13,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.10603098655730238,0.10603098655730238
2022-11-27,TIMING,ALIGN_0,0.08840894444878096,0.08840895444878097
2022-11-27,TIMING,SHIFT_MINUS_1,0.09041101334402446,0.09041102334402407
2022-11-27,TIMING,SHIFT_MINUS_2,0.08550093702268617,0.08550094702268618
2022-11-27,TIMING,SHIFT_MINUS_3,0.08550093702268617,0.08550094702268617
2022-11-27,TIMING,SHIFT_MINUS_4,0.09131695187487578,0.09131696187487577
2022-11-27,TIMING,SHIFT_PLUS_1,0.061847800111699,0.07860529696174616
2022-11-27,TIMING,SHIFT_PLUS_2,0.07262249529023697,0.07262250529023692
2022-11-27,TIMING,SHIFT_PLUS_3,0.07262249529023693,0.07262250529023695
2022-11-27,TIMING,SHIFT_PLUS_4,0.07262249529023698,0.08840895444878097
2022-11-27,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.10809499243925474,0.10809499243925474
2022-11-27,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.09131696187487577,0.09131696187487577
2022-11-27,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.10809499243925474,0.10809499243925474
2022-12-04,TIMING,ALIGN_0,0.07694135580855345,0.10202628581267517
2022-12-04,TIMING,SHIFT_MINUS_1,0.07694135580855402,0.07999707203550961
2022-12-04,TIMING,SHIFT_MINUS_2,0.06153035153036155,0.10202628581267517
2022-12-04,TIMING,SHIFT_MINUS_3,0.06153035153036153,0.10202628581267517
2022-12-04,TIMING,SHIFT_MINUS_4,0.10349272122710623,0.10349273122710623
2022-12-04,TIMING,SHIFT_PLUS_1,0.13901601557990223,0.13901602557990222
2022-12-04,TIMING,SHIFT_PLUS_2,0.13901601557990223,0.13901602557990222
2022-12-04,TIMING,SHIFT_PLUS_3,0.13901601557990223,0.13901602557990222
2022-12-04,TIMING,SHIFT_PLUS_4,0.13901601557990223,0.13901602557990222
2022-12-04,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.13901602557990222,0.13901602557990222
2022-12-04,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.13901602557990222,0.13901602557990222
2022-12-04,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.13901602557990222,0.13901602557990222
2022-12-11,TIMING,ALIGN_0,0.039955353592533854,0.05255457173142009
2022-12-11,TIMING,SHIFT_MINUS_1,0.05610531114887747,0.06297644974469502
2022-12-11,TIMING,SHIFT_MINUS_2,0.08554592554593556,0.08554593554593555
2022-12-11,TIMING,SHIFT_MINUS_3,0.08554592554593556,0.08554593554593555
2022-12-11,TIMING,SHIFT_MINUS_4,0.08554592554593556,0.08554593554593555
2022-12-11,TIMING,SHIFT_PLUS_1,0.0812899243886739,0.08128993438867389
2022-12-11,TIMING,SHIFT_PLUS_2,0.0812899243886739,0.08128993438867389
2022-12-11,TIMING,SHIFT_PLUS_3,0.0812899243886739,0.08128993438867389
2022-12-11,TIMING,SHIFT_PLUS_4,0.0812899243886739,0.08128993438867389
2022-12-11,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.08554593554593555,0.08554593554593555
2022-12-11,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.08554593554593555,0.08554593554593555
2022-12-11,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.08128993438867389,0.08128993438867389
2022-12-18,TIMING,ALIGN_0,0.07968127635112704,0.07968128635112708
2022-12-18,TIMING,SHIFT_MINUS_1,0.07014065237973019,0.07014066237973002
2022-12-18,TIMING,SHIFT_MINUS_2,0.09614747677248679,0.09614748677248679
2022-12-18,TIMING,SHIFT_MINUS_3,0.09907209959191153,0.09907210959191153
2022-12-18,TIMING,SHIFT_MINUS_4,0.09907209959191153,0.09907210959191153
2022-12-18,TIMING,SHIFT_PLUS_1,0.0796812763511271,0.07968128635112708
2022-12-18,TIMING,SHIFT_PLUS_2,0.0796812763511271,0.07968128635112708
2022-12-18,TIMING,SHIFT_PLUS_3,0.04800759149320852,0.07715284615889738
2022-12-18,TIMING,SHIFT_PLUS_4,0.07040493881753664,0.07040494881753663
2022-12-18,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.09907210959191153,0.09907210959191153
2022-12-18,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.09907210959191153,0.09907210959191153
2022-12-18,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.07040494881753663,0.07040494881753663
2023-01-08,TIMING,ALIGN_0,0.06959255197179487,0.06959256197179489
2023-01-08,TIMING,SHIFT_MINUS_1,0.07201720539106195,0.07641637129026843
2023-01-08,TIMING,SHIFT_MINUS_2,0.09794433761967232,0.10011317840053707
2023-01-08,TIMING,SHIFT_MINUS_3,0.09794433761967232,0.09794434761967231
2023-01-08,TIMING,SHIFT_MINUS_4,0.09794433761967232,0.09794434761967231
2023-01-08,TIMING,SHIFT_PLUS_1,0.1441739072508403,0.14417391725084033
2023-01-08,TIMING,SHIFT_PLUS_2,0.1441739072508403,0.14417391725084033
2023-01-08,TIMING,SHIFT_PLUS_3,0.1441739072508403,0.1441739172508403
2023-01-08,TIMING,SHIFT_PLUS_4,0.1441739072508403,0.1441739172508403
2023-01-08,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.1441739172508403,0.1441739172508403
2023-01-08,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.1441739172508403,0.1441739172508403
2023-01-08,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.1441739172508403,0.1441739172508403
2023-01-22,TIMING,ALIGN_0,0.028519023418387447,0.06412770534939488
2023-01-22,TIMING,SHIFT_MINUS_1,0.07442594183886644,0.07442595183886594
2023-01-22,TIMING,SHIFT_MINUS_2,0.058404803160969625,0.06412770534939488
2023-01-22,TIMING,SHIFT_MINUS_3,0.058404803160969666,0.06412770534939488
2023-01-22,TIMING,SHIFT_MINUS_4,0.054195133161825955,0.07552758326254619
2023-01-22,TIMING,SHIFT_PLUS_1,0.08384360210448166,0.08384361210448166
2023-01-22,TIMING,SHIFT_PLUS_2,0.08384360210448166,0.08384361210448166
2023-01-22,TIMING,SHIFT_PLUS_3,0.08384360210448166,0.08384361210448167
2023-01-22,TIMING,SHIFT_PLUS_4,0.08384360210448166,0.08384361210448167
2023-01-22,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.11232845341971369,0.11232845341971369
2023-01-22,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.08384361210448166,0.08384361210448166
2023-01-22,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.11232845341971369,0.11232845341971369
2023-01-29,TIMING,ALIGN_0,0.04552872938592618,0.045528739385926026
2023-01-29,TIMING,SHIFT_MINUS_1,0.06714377811153004,0.06714378811153003
2023-01-29,TIMING,SHIFT_MINUS_2,0.10525415917821986,0.10525416917821985
2023-01-29,TIMING,SHIFT_MINUS_3,0.10525415917821986,0.10525416917821985
2023-01-29,TIMING,SHIFT_MINUS_4,0.10525415917821986,0.10525416917821985
2023-01-29,TIMING,SHIFT_PLUS_1,0.045528729385926024,0.045795255092694984
2023-01-29,TIMING,SHIFT_PLUS_2,0.0640008860573477,0.06400089605734771
2023-01-29,TIMING,SHIFT_PLUS_3,0.0640008860573477,0.06400089605734771
2023-01-29,TIMING,SHIFT_PLUS_4,0.0640008860573477,0.0640008960573477
2023-01-29,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.10525416917821985,0.10525416917821985
2023-01-29,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.10525416917821985,0.10525416917821985
2023-01-29,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.06714378811153003,0.06714378811153003
2023-02-05,TIMING,ALIGN_0,0.04149633106662392,0.041496341066623726
2023-02-05,TIMING,SHIFT_MINUS_1,0.06537446082423172,0.06537447082423159
2023-02-05,TIMING,SHIFT_MINUS_2,0.07296538186491339,0.07296539186491338
2023-02-05,TIMING,SHIFT_MINUS_3,0.07296538186491339,0.07296539186491338
2023-02-05,TIMING,SHIFT_MINUS_4,0.07296538186491339,0.07296539186491338
2023-02-05,TIMING,SHIFT_PLUS_1,0.04652487827246108,0.04652488827246108
2023-02-05,TIMING,SHIFT_PLUS_2,0.04652487827246108,0.04652488827246108
2023-02-05,TIMING,SHIFT_PLUS_3,0.04652487827246108,0.04652488827246108
2023-02-05,TIMING,SHIFT_PLUS_4,0.04652487827246108,0.04652488827246108
2023-02-05,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.07296539186491338,0.07296539186491338
2023-02-05,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.07296539186491338,0.07296539186491338
2023-02-05,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.05778354978354978,0.05778354978354978
2023-02-12,TIMING,ALIGN_0,0.054351825181001276,0.05435183518100093
2023-02-12,TIMING,SHIFT_MINUS_1,0.09814617880114128,0.0981461888011409
2023-02-12,TIMING,SHIFT_MINUS_2,0.09814617880114089,0.0981461888011409
2023-02-12,TIMING,SHIFT_MINUS_3,0.09956020377746619,0.0995602137774662
2023-02-12,TIMING,SHIFT_MINUS_4,0.09956020377746619,0.09956021377746618
2023-02-12,TIMING,SHIFT_PLUS_1,0.0543518251810009,0.05435183518100093
2023-02-12,TIMING,SHIFT_PLUS_2,0.10192750932665473,0.10192751932665473
2023-02-12,TIMING,SHIFT_PLUS_3,0.10192750932665473,0.10192751932665473
2023-02-12,TIMING,SHIFT_PLUS_4,0.10192750932665473,0.10192751932665473
2023-02-12,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.09956021377746618,0.09956021377746618
2023-02-12,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.10192751932665473,0.10192751932665473
2023-02-12,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.10192751932665473,0.10192751932665473
2023-02-26,TIMING,ALIGN_0,0.056572952430308805,0.1019962004030292
2023-02-26,TIMING,SHIFT_MINUS_1,0.15786547667424505,0.15786548667424427
2023-02-26,TIMING,SHIFT_MINUS_2,0.131868483835416,0.131868493835416
2023-02-26,TIMING,SHIFT_MINUS_3,0.13186848383541602,0.131868493835416
2023-02-26,TIMING,SHIFT_MINUS_4,0.12569323918722508,0.12569324918722508
2023-02-26,TIMING,SHIFT_PLUS_1,0.08492747124712131,0.1019962004030292
2023-02-26,TIMING,SHIFT_PLUS_2,0.08492747124712127,0.131868493835416
2023-02-26,TIMING,SHIFT_PLUS_3,0.08492747124712127,0.131868493835416
