scenario_id,family_id,t37_family_id,lambda_hours,state_id,systems,omega_union,X_componentwise,exact_or_grid_status,source_support_state_hash,component_state_hashes,chronology_ids,source_support_table_sha256
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00069,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.770710455683,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.770710455683],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,65e84784cce05e266906a8bf5f6703c893ff435075d0fa9c2bddae9eed57ecca,"[""8354a09c57819a105a56674a274f0c81ce4266d3393d7957d09ad1b07f98ade3""]","[""CURFEW_START_00087""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00070,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.766595229345,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.766595229345],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,b88bcae081c52703c6bba60ab665767f8a594f948e18273afb114ed7b361d396,"[""185ebd55f06c380ac19fa7c55c3dfbfa2d20a8e3ec24debbaa72bd7a3654832e""]","[""CURFEW_START_00088""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00071,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.765012449985,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.765012449985],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,5f337822dc5facbec6e0c2cb090d6be0537203cf5d9e4139010646074d3a2d7d,"[""8752cb42d08fa9ed617d6036b01179904e8e5710504e9d84b492a021b1b6000b""]","[""CURFEW_START_00089""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00072,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.76359340642,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.76359340642],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,1737853315d09375c185924017ca24d3792302af650b647d66c50126b37bce08,"[""3c2787f6ca7b23f8ba8a3a26d835f38bbadfd0f7510bda85ddc76cb095244f61""]","[""CURFEW_START_00090""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00073,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.762174362856,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.762174362856],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,7b86925b19916e4e1448f2f94ae85e27a4dc8182f471999e35d8ad0f15cf7519,"[""ddc55d95488ad4e761ad932da867d900444f31f6e7d7b6126a74fc267e847604""]","[""CURFEW_START_00091""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00074,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.756687394406,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.756687394406],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,ce63be5d8ff10959b89567245ee36a6b4bac4927ea130257a5960dc434606bda,"[""0308b6874ee312ba7a3b4a96cd90b8e393bb657f644dc6a9f992366be8248562""]","[""CURFEW_START_00092""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00075,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.755268350841,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.755268350841],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,34e0b31da8e4a557074e4380e338c6f54d3c617679f7211cd1ea81c9033e9705,"[""261742d366e5425ccbbe3143078e50f53ac722c6a792c2bbb38abc6b0e2a124a""]","[""CURFEW_START_00093""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00076,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.753849307276,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.753849307276],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,1513413ba2378f8f102982a93891011086462a5627de416b14e2e93ef3e7322b,"[""c49adfebff780ca04dd346efeccf0b8fbcd0c5600470339ae59034735e8347e6""]","[""CURFEW_START_00094""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00077,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.752430263712,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.752430263712],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,b69133575d33e711aba9c21eeb8815c089168772e8195d6fffe1bd8347cb93d8,"[""90b781aa0032aeb5974a47bcb8389213a1505a4116ad727a7d1e0d3eb7e2c022""]","[""CURFEW_START_00095""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00078,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.751011220147,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.751011220147],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,1f0ae84837fc14836230574452f7800d139e3796a27bedc474047e5d7cc89ff9,"[""46ed1eaafe51cd37da537a93ace13ea0eb9a143bb21a60d44f441aea1c228dc4""]","[""CURFEW_START_00096""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00079,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.745524251697,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.745524251697],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,96c2ca64d7d3c9e75f779f63faea5a71eddab8cf469bc2b1f945817efd3e2c23,"[""c2231f14f61b1b73bf1dc3f5931c9fee7ad6e2f04ae44865414641e7ff919368""]","[""CURFEW_START_00097""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00080,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.737293799022,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.737293799022],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,8786e2aaf2305ed59b45904872616650c674f14f71ffa57c401850da77af1145,"[""0d90ce6072ed64f6feb4b3de6d1ff5e3bad540691fe288e60cdfc9a4f6b35371""]","[""CURFEW_START_00098""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00081,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.735711019662,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.735711019662],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,0bff882d87faaa081b9393c3ef2f6acaad5c2a7a744357c14dd7ddd16fd5eb25,"[""dd2b5f2fccde003502846145b321986259b871461bbf32327809bfc6665d472e""]","[""CURFEW_START_00099""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00082,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.732510288066,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.732510288066],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,60c361581d54a59c246c87070a9d5a2d5fa07881d141c7093836e8a53c0cadba,"[""46dd406cbd8e47129030b1f14e779f89792979185ad520744495264ad21a6932""]","[""CURFEW_START_00100""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00083,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.720164609053,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.720164609053],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,09d415e04c0ca9de454e8d4cecc1c9c5b186a915bbe26442e75250874457ecd6,"[""369b8ca453f0d2f3db428cac241217196c7562673a0d8539eb5b307335d6e704""]","[""CURFEW_START_00102""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00084,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.717919940142,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.717919940142],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,1cf90256f7dc9b3f678dbe3bd3b879d9bf63e4acb2e3bb825f35d9b828cdeded,"[""f1b577495e9f5cb60fb458f2e21bb51ac1e7b16c0cdf6c483ea13a97169e36d4""]","[""CURFEW_START_00103""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00085,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.711747100636,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.711747100636],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,f0bf6d823aaf2468bb53ff55dab94c1051371a94c20a59061948c35b89373bbc,"[""bcaf4ca57f1218113d615e00575d1a223d641d55cdb076ac28431b769311a88a""]","[""CURFEW_START_00104""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00086,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.707906222721,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.707906222721],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,3ab9e3d3c2e9e7877b4710778321c3a4c64d96f6c4837827877ac1a1ba499a7e,"[""0e5cf014e2762c0330ba6c7f30a8ca166ba89c1494f8dac294fe5df3595e9ef3""]","[""CURFEW_START_00105""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00087,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.69350293054,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.69350293054],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,07f8cd1540bbd81a3cfa7a996548dffcb054204149815f480f0edd9b18dd5c6c,"[""66320c16bca332a2fc92e19ae777b92578964f7a2168629de0142843f6b36a7d""]","[""CURFEW_START_00107""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00088,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.691258261629,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.691258261629],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,e74e20305cfd413397aca430543aff6ec47c4ad4f323ad6d734369ce7a31ca06,"[""c0b584daaa129692c14bd063680e58509148d55c8e50b1e97b14d7033f07fddc""]","[""CURFEW_START_00108""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00089,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.684948247911,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.684948247911],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,91be4b5d0445c155e7f5ae6bcbc7524c4cd6f6bfcf1b9f8a25eca7cccc038aa6,"[""5e073f046e9d9c4cb8eaa05dd65a2af4713106b3ff94df8e2cad26cc8c74f771""]","[""CURFEW_START_00110""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00090,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.680833021574,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.680833021574],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,10489012d7229b10e71813a2dfd9184a8c546db73f4decd0f8c92a07db5511e4,"[""305220bfcc26415d1e3c5afa3145411d64b5e6c050cc381cd7b13d4244a94410""]","[""CURFEW_START_00111""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00091,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.676717795236,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.676717795236],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,0e147ea21524bf77410668c22f821aa623b2404fae270e171e7db76a26c63c1c,"[""60c28fa048e9f9c8969b0a6822775c3bdaa8e347b071b1dd2c92db07396a5930""]","[""CURFEW_START_00112""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00092,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.662314503055,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.662314503055],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,94ab9937cb5b0813776f7c234602dad063e71422eec07798f29955ba58d6778f,"[""5095823b53c53c0dc3b98ebb8f896c1264b434e75772c835d1d88e8183b656fe""]","[""CURFEW_START_00113""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00093,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.656141663549,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.656141663549],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,b0d5d54897262b9ff0849fb7aa61e6b0b2b2b24cacd0398cbb5928cac12b3678,"[""8aa7edbf0f8c254765db4af700e753c8c53398508d083689c24ebbff3ad45c44""]","[""CURFEW_START_00114""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00094,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.649740200357,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.649740200357],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,97bc1142225094770b3933212c410b0eca0e4f2a085076c2b32e50601f0dd44d,"[""47a327605790d6f79de0a7a8a4ff9567c6b84dc675372d771676a3ab65e7a9fe""]","[""CURFEW_START_00115""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00095,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.648564421404,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.648564421404],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,612078ba153fba445e0951b8f9bffbcfded5853d4aa020e03fa5b6d02b322520,"[""0a01297905fb1f472aaa849173d149a3518d429dfbfe0a5adcad935476eae6f7""]","[""CURFEW_START_00116""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00096,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.642254407687,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.642254407687],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,c40cb6c2e6334297d7ce7bc2756e3b60b2ab1d8ba5a597ee066af8d31e66bf04,"[""69716d92cdca9d00799212517a27835c7abae4cd1c1383ebe8f7c33175382a84""]","[""CURFEW_START_00117""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00097,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.638413529772,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.638413529772],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,c0ed19e486321c516ad6550bab81fe66116230f3538252ecfea9da695862b156,"[""99a7de38d972390891c9844a57b076029ed639f6422dde770c85b784e7ee26c0""]","[""CURFEW_START_00118""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00098,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.63616886086,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.63616886086],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,ab330f41e9397ff19aef65fa85d1055030b15b230094740ecb45e999aa2694bd,"[""b42a64f4f34423f8b12e24b73a4c7fd029169668cea859059219ca6ddfc13c99""]","[""CURFEW_START_00119""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00099,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.607362276498,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.607362276498],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,8b939416d642ae4e288771273057e95ee57bf7b1e92425f601eaa178358a3d1e,"[""c2b834bdfb862a1d4bc933b43f9cc9e4180b2a6e56e315ecd5476daf3f2b1676""]","[""CURFEW_START_00120""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00100,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.601052262781,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.601052262781],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,93eb7af4a4806beb09b13600fef75e147ffb1fafa565989dc17a38c935563ee7,"[""6723dc90ecbb0260a68f00c1ef4d6f60493d62e4518b80767e2a1fc1dfbee20c""]","[""CURFEW_START_00121""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00101,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.596937036443,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.596937036443],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,abbaf7585d33a42698164669159d4bc491c10d31e9d0bcdb049f720dd242ee8d,"[""3a2bfa6955cf0b82d0064bd226278f28a54550b979da21062dbb8cae8a0fa023""]","[""CURFEW_START_00122""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00102,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.593096158528,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.593096158528],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,56fb3750a3e154f1ca4b9dae095348e92168e40436f9115838d7468554c24085,"[""99a6252b2551295bf184d2dd66fa8c7e46e0d00961658f2e93d94f062876e30e""]","[""CURFEW_START_00124""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00103,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.584865705853,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.584865705853],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,2a7366786da336b3a703cfc72bab98cd85115aba50bfa94f0d942f58616d19aa,"[""131ff55175030611e6ba42877e2f6482e53438be23da85d1f6af4b7dadfca1db""]","[""CURFEW_START_00126""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00104,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.582621036942,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.582621036942],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,52aca3273b92cb8db60f6a387f614f4a10a1a51c0aa8fc2e9d8e27146a142d5f,"[""549778ed218bae2063301e3c4460588b5df61ccaa836a64e28aa8966f1d63c92""]","[""CURFEW_START_00127""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00105,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.580376368031,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.580376368031],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,c44be969ac6fd47c8afb07134f4380e89738cd2ea72e8692e63cac4a6757cf98,"[""a0ff4c288fe283a80dd2512b85bd66825280512a7c2c501c09756567fb67cb99""]","[""CURFEW_START_00128""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00106,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.574203528525,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.574203528525],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,bb7456a69f824a14e71a35a0db3d0b725ffdbc0c3604949bb4e17168b28a4085,"[""14be66dbf477924d73d71706bcf328abb99b71e296326e50bca33a1e5fbb457d""]","[""CURFEW_START_00129""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00107,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.571958859613,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.571958859613],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,cd04c1a735f55328cc7caf726c504c098fe2a1fc2496904a57a4e203d15e455a,"[""def1bb4f9e26e9acc82cd18cd0142e382cddfba6b336fd23d48ba67958b2c1dd""]","[""CURFEW_START_00130""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_CURFEW,R1_S4_CURFEW,0,CURFEW_L00_S00108,"[""CURFEW""]","[0.0,0.0,0.0,0.0,0.565648845896,1.0,1.0,1.0,1.0,1.0]","[[0.0],[0.0],[0.0],[0.0],[0.565648845896],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,43a975883f9e647d6a7f6e6cf83f0daddbae30c8f5b7e06e3e4c9359536bad32,"[""b692bc410a6834f6926f8558a1170ca3a0aae80c0785a4d58b720fa1c45dedc9""]","[""CURFEW_START_00132""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
